"AttributeId","RegionType","SeasonNum","RankName","RankIcon","LowScore","HighScore","SeasonReward","ReservedScore","BigGradeFlag","ExpandTime","UpgradeReward","TitleReward","RobotRate","RobotTemplateID"
"157003981","8","8","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003982","8","8","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003983","8","8","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003984","8","8","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003985","8","8","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003986","8","8","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003987","8","8","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003988","8","8","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003989","8","8","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003990","8","8","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003991","8","8","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003992","8","8","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003993","8","8","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003994","8","8","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003995","8","8","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003996","8","8","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003997","8","8","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003998","8","8","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003999","8","8","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157004000","8","8","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157004001","8","8","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157004002","8","8","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157004003","8","8","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157004004","8","8","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157004005","8","9","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157004006","8","9","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157004007","8","9","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157004008","8","9","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157004009","8","9","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157004010","8","9","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157004011","8","9","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157004012","8","9","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157004013","8","9","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157004014","8","9","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157004015","8","9","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157004016","8","9","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157004017","8","9","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157004018","8","9","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157004019","8","9","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157004020","8","9","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157004021","8","9","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157004022","8","9","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157004023","8","9","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157004024","8","9","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157004025","8","9","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157004026","8","9","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157004027","8","9","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157004028","8","9","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157004029","8","9","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157004030","8","9","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157004031","8","9","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157004032","8","9","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157004033","8","10","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157004034","8","10","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157004035","8","10","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157004036","8","10","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157004037","8","10","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157004038","8","10","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157004039","8","10","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157004040","8","10","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157004041","8","10","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157004042","8","10","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157004043","8","10","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157004044","8","10","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157004045","8","10","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157004046","8","10","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157004047","8","10","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157004048","8","10","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157004049","8","10","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157004050","8","10","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157004051","8","10","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157004052","8","10","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157004053","8","10","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157004054","8","10","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157004055","8","10","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157004056","8","10","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157004057","8","10","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
