"AttributeId","Action","ActionParams","AttArray","Condition","ReplaceSkill"
"11370018","modskilldamageratio","(0,100,29051,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370019","modskilldamageratio","(0,100,31001,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370020","modskilldamageratio","(0,100,38101,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370021","modskilldamageratio","(0,100,33001,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370022","modskilldamageratio","(0,100,18011,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370023","modskilldamageratio","(0,100,18041,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370024","modskilldamageratio","(0,100,11001,3,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11370025","modskilldamageratio","(0,100,18101,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370026","modskilldamageratio","(0,100,12001,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370027","modskilldamageratio","(0,100,42001,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370028","modskilldamageratio","(0,100,41001,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370029","modskilldamageratio","(0,100,48071,3,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11370030","modskilldamageratio","(0,100,48081,6,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370031","modskilldamageratio","(0,100,48101,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370032","modskilldamageratio","(0,100,29011,6,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11370033","modskilldamageratio","(0,100,29061,6,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11370034","modskilldamageratio","(0,100,12001,50,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370035","modskilldamageratio","(0,100,21001,50,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370036","modskilldamageratio","(0,100,18131,3,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370037","modskilldamageratio","(0,100,29041,100,0,0,0,0,0,0)","","13","(0,0,0,0,0,0,0,0,0,0)"
"11370038","modskilldamageratio","(0,100,48121,10,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11380001","moddispeldebuff","(0,100,-1,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11390001","modhptriggerbuff","(0,100,10,13038141,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11410001","modstatetrigger","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11420001","modskillreplace","(0,100,0,0,0,0,0,0,0,0)","0","13","(40001,13040002,0,0,0,0,0,0,0,0)"
"11420002","modskillreplace","(0,100,0,0,0,0,0,0,0,0)","0","13","(40001,13040002,0,0,0,0,0,0,0,0)"
"11420003","modskillreplace","(0,100,1,4,0,0,0,0,0,0)","0","13","(40001,13040003,0,0,0,0,0,0,0,0)"
"11420004","modskillreplace","(0,100,1,0,0,0,0,0,0,0)","0","13","(40001,13040001,0,0,0,0,0,0,0,0)"
"11420005","modskillreplace","(0,100,1,1,0,0,0,0,0,0)","0","13","(40001,13040001,0,0,0,0,0,0,0,0)"
"11420006","modskillreplace","(0,100,1,0,0,0,0,0,0,0)","0","13","(20001,13020003,0,0,0,0,0,0,0,0)"
"11420007","modskillreplace","(0,100,1,1,0,0,0,0,0,0)","0","13","(20001,13020003,0,0,0,0,0,0,0,0)"
"11430001","modeventtrigger","(0,100,7,0,0,0,0,0,0,0)","0","13",""
"11440001","moddamagereflect","(0,100,10,0,0,0,0,0,0,0)","0","13",""
"11450001","modlockcd","(0,100,0,0,0,0,0,0,0,0)","0","13",""
"11460001","modbackhp","(0,100,0,3,0,0,0,0,0,0)","0","13",""
"11470001","modusebuff","(0,100,0,10020170,0,0,0,0,0,0)","0","13",""
"11510000","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,-0.9,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510001","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,-0.8,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510002","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,-0.7,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510003","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,-0.6,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510004","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,-0.5,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510005","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,-0.4,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510006","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,-0.3,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510007","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,-0.2,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510008","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,-0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510009","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510010","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.2,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510011","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.3,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510012","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.4,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510013","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.5,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510014","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.6,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510015","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.7,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510016","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.8,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510017","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,0.9,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510018","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510019","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,1.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510020","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,1.2,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510021","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,1.3,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510022","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,1.4,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510023","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,1.5,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510024","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,1.6,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510025","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,1.7,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510026","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,1.8,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510027","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,1.9,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510028","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,2,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510029","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,2.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510030","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,2.2,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510031","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,2.3,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510032","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,2.4,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510033","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,2.5,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510034","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,2.6,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510035","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,2.7,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510036","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,2.8,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510037","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,2.9,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510038","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,3,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11510039","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,8,0,3,0,4,7,0,3,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11520000","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,20000,0,0,4,6,20000,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11520001","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,30000,0,0,4,6,30000,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11520002","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,40000,0,0,4,6,40000,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11520100","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,20000,0,0,4,6,20000,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11520101","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,30000,0,0,4,6,30000,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11520102","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,40000,0,0,4,6,40000,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11520103","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,60000,0,0,4,6,60000,0,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11990000","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990001","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990002","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990003","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990004","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990005","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.1,0,4,6,0,0.1,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11990006","modatt","(0,100,4,0,0,0,0,0,0,0)","(4,5,0,0.3,0,4,6,0,0.3,0)","13","(0,0,0,0,0,0,0,0,0,0)"
"11990007","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990008","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990009","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990010","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990011","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990012","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990013","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990014","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990015","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990016","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990017","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990018","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990019","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990020","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990021","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990022","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990023","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990024","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990025","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990026","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990027","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990028","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990029","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990030","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990031","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990032","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990033","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990034","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990035","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990036","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990037","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990038","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990039","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990040","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990041","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990042","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990043","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990044","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990045","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990046","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990047","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990048","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990049","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990050","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990051","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990052","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990053","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990054","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990055","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990056","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990057","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990058","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990059","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990060","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990061","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990062","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990063","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990064","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990065","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990066","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990067","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990068","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990069","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990070","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990071","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990072","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990073","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990074","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990075","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990076","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990077","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990078","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990079","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990080","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990081","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990082","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990083","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990084","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990085","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990086","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990087","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990088","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990089","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990090","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990091","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990092","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990093","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990094","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990095","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990096","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990097","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990098","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990099","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990100","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990101","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990102","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990103","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990104","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990105","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990106","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990107","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990108","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990109","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990110","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990111","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990112","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990113","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990114","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990115","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990116","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990117","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990118","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990119","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990120","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990121","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990122","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990123","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990124","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990125","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990126","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990127","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990128","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990129","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990130","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990131","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990132","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990133","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990134","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990135","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990136","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990137","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990138","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990139","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990140","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990141","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990142","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
"11990143","modatt","(0,100,0,0,0,0,0,0,0,0)","0","13","(0,0,0,0,0,0,0,0,0,0)"
