"AttributeId","MiniMapShowNpcId","NpcId","BornX","BornY","BornZ","BornYaw","BornPitch","BornRoll","BornTime","PlotTips","FirstPlotTips"
"80250073","","'(76413071,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250074","","'(76413072,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250075","","'(76413073,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250076","","'(76413074,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250077","","'(76413075,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250078","","'(76413076,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250079","","'(76413077,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250080","","'(76413078,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250081","","'(76413079,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250082","","'(76413080,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250083","","'(76413081,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250084","","'(76413082,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250085","","'(76413083,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250086","","'(76413084,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250087","","'(76413085,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250088","","'(76413086,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250089","","'(76413087,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250090","","'(76413088,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250091","","'(76413089,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250092","","'(76413090,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250093","","'(76413091,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250094","","'(76413092,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250095","","'(76413093,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250096","","'(76413094,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250097","","'(76413095,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250098","","'(76413096,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250099","","'(76413097,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250100","","'(76413098,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250101","","'(76413099,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250102","","'(76413100,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250103","","'(76413101,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250104","","'(76413102,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250105","","'(76413103,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250106","","'(76413104,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250107","","'(76413105,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250108","","'(76413106,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250109","","'(76413107,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250110","","'(76413108,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250111","","'(76413109,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250112","","'(76413110,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250113","","'(76413111,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250114","","'(76413112,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250115","","'(76413113,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250116","","'(76413114,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250117","","'(76413115,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250118","","'(76413116,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250119","","'(76413117,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250120","","'(76990206,76990200,76990199,76990201,76990202,0)","'(3480,3040,3970,3250,3740,0)","'(3010,3480,3240,3480,3240,0)","'(150,150,150,150,150,0)","'(90,90,90,90,90,0)","'(0,0,0,0,0,0)","'(0,0,0,0,0,0)","'(0,0,0,0,0,0)","",""
"80250121","","'(76990319,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250122","","'(76990320,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250123","","'(76990321,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250124","","'(76990322,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250125","","'(76990323,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250126","","'(76990324,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250127","","'(76990325,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250128","","'(76990326,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250129","","'(76990327,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250130","","'(76990328,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250131","","'(76990329,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250132","","'(76990330,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250133","","'(76990331,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250134","","'(76990332,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250135","","'(76990333,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250136","","'(76990334,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250137","","'(76990351,76990352,76990353,76990354,0)","'(3480,3040,3970,3250,0)","'(3010,3480,3240,3480,0)","'(150,150,150,150,0)","'(90,90,90,90,0)","'(0,0,0,0,0)","'(0,0,0,0,0)","'(0,0,0,0,0)","",""
"80250138","","'(76990335,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250139","","'(76990336,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250140","","'(76990337,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250141","","'(76990338,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250142","","'(76990339,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250143","","'(76990340,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250144","","'(76990341,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250145","","'(76990342,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250146","","'(76990343,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250147","","'(76990344,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250148","","'(76990345,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250149","","'(76990346,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250150","","'(76990347,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250151","","'(76990348,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250152","","'(76990349,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250153","","'(76990350,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250154","","'(76990355,76990356,76990357,76990358,76990208,0)","'(3480,3040,3970,3250,3740,0)","'(3010,3480,3240,3480,3240,0)","'(150,150,150,150,150,0)","'(90,90,90,90,90,0)","'(0,0,0,0,0,0)","'(0,0,0,0,0,0)","'(0,0,0,0,0,0)","",""
"80250155","","'(76991117,0)","'(8240,0)","'(7700,0)","'(180,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250200","","'(76990400,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250201","","'(76990401,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250202","","'(76990402,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250203","","'(76990403,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250204","","'(76990404,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250205","","'(76990405,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250206","","'(76990406,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250207","","'(76990407,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250208","","'(76990408,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250209","","'(76990409,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250210","","'(76990410,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250211","","'(76990411,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250212","","'(76990412,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250213","","'(76990413,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250214","","'(76990414,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250215","","'(76990415,0)","'(3480,0)","'(3000,0)","'(150,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80250216","","'(76990416,76990417,76990418,76990419,0)","'(3480,3040,3970,3250,0)","'(3010,3480,3240,3480,0)","'(150,150,150,150,0)","'(90,90,90,90,0)","'(0,0,0,0,0)","'(0,0,0,0,0)","'(0,0,0,0,0)","",""
"80260001","'(73019001)","'(76170001,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260002","'(73019002)","'(76170002,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260003","'(73019003)","'(76170003,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260004","'(73019004)","'(76170004,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260005","'(73019005)","'(76170005,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260006","'(73019006)","'(76170006,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260007","'(73019007)","'(76170007,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260008","'(73019008)","'(76170008,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260009","'(73019009)","'(76170009,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260010","'(73019010)","'(76170010,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260011","'(73019011)","'(76170011,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260012","'(73019012)","'(76170012,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260013","'(73019013)","'(76170013,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260014","'(73019014)","'(76170014,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260015","'(73019015)","'(76170015,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260016","'(73019016)","'(76170016,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260017","'(73019017)","'(76170017,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260018","'(73019018)","'(76170018,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260019","'(73019019)","'(76170019,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260020","'(73019020)","'(76170020,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260021","'(73019021)","'(76170021,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260022","'(73019022)","'(76170022,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260023","'(73019023)","'(76170023,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260024","'(73019024)","'(76170024,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260025","'(73019025)","'(76170025,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260026","'(73019026)","'(76170026,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260027","'(73019027)","'(76170027,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260028","'(73019028)","'(76170028,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260029","'(73019029)","'(76170029,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260030","'(73019030)","'(76170030,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260031","'(73019031)","'(76170031,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260032","'(73019032)","'(76170032,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260033","'(73019033)","'(76170033,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260034","'(73019034)","'(76170034,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260035","'(73019035)","'(76170035,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260036","'(73019036)","'(76170036,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260037","'(73019037)","'(76170037,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260038","'(73019038)","'(76170038,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260039","'(73019039)","'(76170039,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260040","'(73019040)","'(76170040,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260041","'(73019041)","'(76170041,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260042","'(73019042)","'(76170042,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260043","'(73019043)","'(76170043,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260044","'(73019044)","'(76170044,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260045","'(73019045)","'(76170045,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260046","'(73019046)","'(76170046,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260047","'(73019047)","'(76170047,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260048","'(73019048)","'(76170048,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260049","'(73019049)","'(76170049,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260050","'(73019050)","'(76170050,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260051","'(73019051)","'(76170051,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260052","'(73019052)","'(76170052,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260053","'(73019053)","'(76170053,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260054","'(73019054)","'(76170054,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260055","'(73019055)","'(76170055,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260056","'(73019056)","'(76170056,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260057","'(73019057)","'(76170057,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260058","'(73019058)","'(76170058,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260059","'(73019059)","'(76170059,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260060","'(73019060)","'(76170060,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260061","'(73019061)","'(76170061,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260062","'(73019062)","'(76170062,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260063","'(73019063)","'(76170063,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260064","'(73019064)","'(76170064,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260065","'(73019065)","'(76170065,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260066","'(73019066)","'(76170066,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260067","'(73019067)","'(76170067,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260068","'(73019068)","'(76170068,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260069","'(73019069)","'(76170069,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260070","'(73019070)","'(76170070,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260071","'(73019071)","'(76170071,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260072","'(73019072)","'(76170072,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260073","'(73019073)","'(76170073,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260074","'(73019074)","'(76170074,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260075","'(73019075)","'(76170075,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260076","'(73019076)","'(76170076,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260077","'(73019077)","'(76170077,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260078","'(73019078)","'(76170078,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260079","'(73019079)","'(76170079,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260080","'(73019080)","'(76170080,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260081","'(73019081)","'(76170081,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260082","'(73019082)","'(76170082,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260083","'(73019083)","'(76170083,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260084","'(73019084)","'(76170084,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260085","'(73019085)","'(76170085,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260086","'(73019086)","'(76170086,0)","'(11686,0)","'(13363,0)","'(3520,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260087","'(73019087)","'(76170087,0)","'(11686,0)","'(6363,0)","'(3920,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
"80260088","'(73019088)","'(76170088,0)","'(11686,0)","'(19788,0)","'(3120,0)","'(90,0)","'(0,0)","'(0,0)","'(0,0)","",""
