"AttributeId","MissionShowType","MissionEndType","NeedLevel","ShowLevel","CurChapterIndex","MissionIndexInChapter","MissionName","MissionDescriptionId","GetDialogId","NotFinishDialogID","FinishDialogId","PreMissionId","NextMissionId","GoalNpcKill","GoalMapName","GoalMissionId","FinishMissionNpcId","FinishMissionNpcMapName","MapId","PathFindLocation","CanTransfer","FinishMissionNpcLocation","CreateNpc","HiddenNpc","TransferID","TransferPos","MissionEvent","FinishAwardType","FinishEXP","FinishGold","FinishItemDropId","FinishMoney","ActivateInfoArray","IsNeedMissionHint","FinishItemGetRate","FinishItemNameId","SpecialMissionRequirement","NextSideMissionTriggerId","TriggerSideMissionArray","SideMissionReqMainMissionId","MissionGroupId","FinishTriggerBuffArray","AutoEndDialogTime","HighExperienceIdentity","MissionSucceedEndAuto","ClickIsEndAuto","CanShowMissionEnd","HimSelfSeeNpcId","MissionStateEndAuto","MissionJumpToWidgetPlayAni","TemporaryActivateWing","IsWingFlyMission","HimSelfSeeNpcIdArr"
"15001318","0","1","570","","22","14","90000580","0","0","17005175","17004864","0","15001319","","(90052098)","0","82011874","90052098","71000001","(218640,63090,1318)","","(218640,63090,1318)","","","","","0","1","19305700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001319","0","1","580","","22","15","90000581","0","0","17005175","17004872","0","15001320","","(90052098)","0","82011883","90052098","71000001","(221640,67640,1318)","","(221640,67640,1318)","","","","","0","1","19384600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001320","0","1","580","","22","16","90000582","0","0","17005175","17004877","0","15001321","","(90052098)","0","82011876","90052098","71000001","(223799,69587,1598)","","(223799,69587,1598)","","","","","0","1","19463700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001321","0","1","580","","22","17","90000583","0","0","17005175","17004883","0","15001322","","(90052098)","0","82011877","90052098","71000001","(224170,74150,2068)","","(224170,74150,2068)","","","","","0","1","19543000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001322","0","1","580","","22","18","90000584","0","0","17005175","17004885","0","15001323","","(90052098)","0","82011878","90052098","71000001","(225070,79720,2608)","","(225070,79720,2608)","","","","","0","1","19622500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001323","0","1","580","","22","19","90000585","0","0","17005175","17004887","0","15001324","","(90052098)","0","82011879","90052098","71000001","(226750,80230,2608)","","(226750,80230,2608)","","","","","0","1","19702200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001324","0","1","580","","22","20","90000586","0","0","17005175","17004890","0","15001325","","(90052098)","0","82011880","90052098","71000001","(224210,82900,2988)","","(224210,82900,2988)","","","","","0","1","19782100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001325","0","0","580","","22","21","90000587","0","0","17005175","17004892","0","15001326","(76001068,1)","(90052098)","0","82012417","90052098","71000001","(224210,82900,2988)","","(224210,82900,2988)","","76001051","","","0","1","19862200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001326","0","0","580","","22","22","90000588","0","0","17005175","17004895","0","15001327","(76001069,70)","(90052098)","0","82011881","90052098","71000001","(227770,75910,2058)","","(229700,75570,2058)","","","","","0","1","19942500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001327","0","1","580","","22","23","90000589","0","0","17005175","17004897","0","15001328","","(90052098)","0","82011882","90052098","71000001","(228970,72220,2058)","","(228970,72220,2058)","","","","","0","1","20023000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001328","0","0","580","","22","24","90000590","0","0","17005175","17004899","0","15001329","(76001070,70)","(90052098)","0","82011884","90052098","71000001","(227400,73240,2058)","","(221640,67640,1318)","","","","","0","1","20103700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001329","0","0","580","","22","25","90000591","0","0","17005175","17004900","0","15001330","(76001067,70)","(90052098)","0","82011885","90052098","71000001","(219160,67170,1318)","","(214729,70470,1318)","","","","","0","1","20184600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001330","0","0","580","","22","26","90000592","0","0","17005175","17004902","0","15001331","(76001073,70)","(90052098)","0","82011886","90052098","71000001","(213710,72910,1318)","","(214400,79199,1838)","","","","","0","1","20265700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001331","0","0","580","","22","27","90000593","0","0","17005175","17004905","0","15001332","(76001075,70)","(90052098)","0","82011887","90052098","71000001","(207910,77510,1318)","","(207272,81024,1346)","","","","","0","1","20347000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001332","0","0","580","","22","28","90000594","0","0","17005175","17004910","0","15001333","(76001076,70)","(90052098)","0","82011888","90052098","71000001","(212860,85440,1318)","","(215113,86779,1318)","","","","","0","1","20428500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001333","0","0","580","","22","29","90000595","0","0","17005175","17004918","0","15001334","(76001077,1)","(90052098)","0","82012411","90052098","71000001","(215113,86779,1318)","","(215113,86779,1318)","","76001060","","","0","1","20510200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001334","0","0","580","","22","30","90000596","0","0","17005175","17004920","0","15001335","(76001061,1)","(90052098)","0","82011890","90052098","71000001","(215953,87262,1628)","","(213654,87816,1365)","","","","","0","1","20592100","0","0","(11,500)","","1","","","","","","","","","10","","0","","","","","","","",""
"15001335","0","1","590","","23","0","90000597","0","0","17005175","17004927","0","15001336","","(90052099)","0","82011971","90052099","71000001","(154310,77710,1088)","","(154310,77710,1088)","","","","","0","1","20674200","0","0","","","1","","","","","(15030070)","","","","10","","0","","","","","","","",""
"15001336","0","0","590","","23","1","90000598","0","0","17005175","17004933","0","15001337","(76001105,70)","(90052099)","0","82011972","90052099","71000001","(154290,74910,1088)","","(154690,72129,1088)","","","","","0","1","20756500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001337","0","1","590","","23","2","90000599","0","0","17005175","17004935","0","15001338","","(90052099)","0","82011973","90052099","71000001","(155847,73617,1106)","","(155847,73617,1106)","","","","","0","1","20839000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001338","0","1","590","","23","3","90000600","0","0","17005175","17004938","0","15001339","","(90052099)","0","82011972","90052099","71000001","(154690,72129,1088)","","(154690,72129,1088)","","","","","0","1","20921700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001339","0","0","590","","23","4","90000601","0","0","17005175","17004941","0","15001340","(76001106,70)","(90052099)","0","82011975","90052099","71000001","(156621,69901,1089)","","(158517,68358,1033)","","","","","0","1","21004600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001340","0","1","590","","23","5","90000602","0","0","17005175","17004943","0","15001341","","(90052099)","0","82011974","90052099","71000001","(175323,169943,4618)","","(175323,169943,4618)","","","","","0","1","21087700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001341","0","1","590","","23","6","90000603","0","0","17005175","17004947","0","15001342","","(90052099)","0","82011976","90052099","71000001","(159369,66629,1088)","","(159369,66629,1088)","","","","","0","1","21171000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001342","0","1","590","","23","7","90000604","0","0","17005175","17004950","0","15001343","","(90052099)","0","82011974","90052099","71000001","(175323,169943,4618)","","(175323,169943,4618)","","","","","0","1","21254500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001343","0","1","590","","23","8","90000605","0","0","17005175","17004959","0","15001344","","(90052099)","0","82011976","90052099","71000001","(159369,66629,1088)","","(159369,66629,1088)","","","","","0","1","21338200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001344","0","0","590","","23","9","90000606","0","0","17005175","17004967","0","15001345","(76001107,70)","(90052099)","0","82011977","90052099","71000001","(161920,66190,1088)","","(163960,67840,1088)","","","","","0","1","21422100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001345","0","0","590","","23","10","90000607","0","0","17005175","17004972","0","15001346","(76001108,70)","(90052099)","0","82011978","90052099","71000001","(165580,70700,1648)","","(166850,73550,1648)","","","","","0","1","21506200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001346","0","0","590","","23","11","90000608","0","0","17005175","17004975","0","15001347","(76001109,70)","(90052099)","0","82011979","90052099","71000001","(163860,72680,1648)","","(164360,74360,1648)","","","","","0","1","21590500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001347","0","1","590","","23","12","90000609","0","0","17005175","17004978","0","15001348","","(90052099)","0","82011980","90052099","71000001","(163680,77890,2048)","","(163680,77890,2048)","","","","","0","1","21675000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001348","0","1","590","","23","13","90000610","0","0","17005175","17004983","0","15001349","","(90052099)","0","82011981","90052099","71000001","(163339,74320,1638)","","(163339,74320,1638)","","","","","0","1","21759700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001349","0","1","590","","23","14","90000611","0","0","17005175","17004988","0","15001350","","(90052099)","0","82011982","90052099","71000001","(161830,75940,1638)","","(161830,75940,1638)","","","","","0","1","21844600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001350","0","1","590","","23","15","90000612","0","0","17005175","17004989","0","15001351","","(90052099)","0","82011983","90052099","71000001","(160200,74250,1638)","","(160200,74250,1638)","","","","","0","1","21929700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001351","0","1","590","","23","16","90000613","0","0","17005175","17004993","0","15001352","","(90052099)","0","82011984","90052099","71000001","(163339,70960,1648)","","(163339,70960,1648)","","","","","0","1","22015000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001352","0","0","590","","23","17","90000614","0","0","17005175","17004995","0","15001353","(76001110,70)","(90052099)","0","82011985","90052099","71000001","(167299,66881,1088)","","(171612,69218,1080)","","","","","0","1","22100500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001353","0","0","600","","23","18","90000615","0","0","17005175","17004999","0","15001354","(76001111,70)","(90052099)","0","82011986","90052099","71000001","(175285,70903,1091)","","(177290,73490,1088)","","","","","0","1","22186200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001354","0","0","600","","23","19","90000616","0","0","17005175","17005004","0","15001355","(76001112,70)","(90052099)","0","82011987","90052099","71000001","(172971,74000,1607)","","(176810,77771,2999)","","","","","0","1","22272100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001355","0","0","600","","23","20","90000617","0","0","17005175","17005010","0","15001356","(76001113,70)","(90052099)","0","82011988","90052099","71000001","(177880,80539,3088)","","(177910,82359,3088)","","","","","0","1","22358200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001356","0","1","600","","23","21","90000630","0","0","17005175","17005074","0","15001357","","(90052099)","","82011990","90052099","71000001","(179200,80480,3088)","","(179200,80480,3088)","","","","","0","1","22444500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001357","0","1","600","","23","22","90000618","0","0","17005175","17005012","0","15001358","","(90052099)","0","82011990","90052099","71000001","(179200,80480,3088)","","(179200,80480,3088)","","","","","0","1","22531000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001358","0","0","600","","23","23","90000619","0","0","17005175","17005017","0","15001359","(76001114,70)","(90052099)","0","82011991","90052099","71000001","(179580,84209,3088)","","(181923,86494,3228)","","","","","0","1","22617700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
