"AttributeId","UseType","MoneyChange","ItemGet","RoleAttributeChange","UseCD","WidgetJumpArray","SpawnNpcId","TitleGet","BagSendInType","FriendlinessAdd","OtherRecvItemID","LevelUp","FuncLevelLimit","UpgradeProtectInfoArray","ReducePkValue","GetRechargeNum","logic_id","NeedRedTip","EffectiveTime","ExperienceVipLevel","AddMapCount","ExpNum","ChooseItem","MeditationMedicineTime","OnlyUseInSelfServer","AddHeartValue","SummonNpcID","AddMapTimeArr"
"32120369","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010448","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120370","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010429","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120371","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010581","0","2","0","","0","0","","0","","60000400","","","","","","","","","","",""
"32120372","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010587","0","2","0","","0","0","","0","","60000400","","","","","","","","","","",""
"32120373","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010593","0","2","0","","0","0","","0","","60000400","","","","","","","","","","",""
"32120374","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120375","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010603","0","2","0","","0","0","","0","","60000400","","","","","","","","","","",""
"32120376","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010609","0","2","0","","0","0","","0","","60000400","","","","","","","","","","",""
"32120377","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010615","0","2","0","","0","0","","0","","60000400","","","","","","","","","","",""
"32120378","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010621","0","2","0","","0","0","","0","","60000400","","","","","","","","","","",""
"32120379","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010627","0","2","0","","0","0","","0","","60000400","","","","","","","","","","",""
"32120380","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010633","0","2","0","","0","0","","0","","60000400","","","","","","","","","","",""
"32120381","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120382","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010663","0","2","0","","0","0","","0","","60000500","","","","","","","","","","",""
"32120383","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010669","0","2","0","","0","0","","0","","60000500","","","","","","","","","","",""
"32120384","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120385","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010682","0","2","0","","0","0","","0","","60000500","","","","","","","","","","",""
"32120386","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010688","0","2","0","","0","0","","0","","60000500","","","","","","","","","","",""
"32120387","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010695","0","2","0","","0","0","","0","","60000500","","","","","","","","","","",""
"32120388","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010701","0","2","0","","0","0","","0","","60000500","","","","","","","","","","",""
"32120389","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010707","0","2","0","","0","0","","0","","60000500","","","","","","","","","","",""
"32120390","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010713","0","2","0","","0","0","","0","","60000600","","","","","","","","","","",""
"32120391","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010719","0","2","0","","0","0","","0","","60000600","","","","","","","","","","",""
"32120392","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010725","0","2","0","","0","0","","0","","60000600","","","","","","","","","","",""
"32120393","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010731","0","2","0","","0","0","","0","","60000600","","","","","","","","","","",""
"32120394","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120395","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010753","0","2","0","","0","0","","0","","60000700","","","","","","","","","","",""
"32120396","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010759","0","2","0","","0","0","","0","","60000700","","","","","","","","","","",""
"32120397","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010765","0","2","0","","0","0","","0","","60000700","","","","","","","","","","",""
"32120398","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010771","0","2","0","","0","0","","0","","60000700","","","","","","","","","","",""
"32120399","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010777","0","2","0","","0","0","","0","","60000700","","","","","","","","","","",""
"32120400","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010804","0","2","0","","0","0","","0","","60000800","","","","","","","","","","",""
"32120401","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010810","0","2","0","","0","0","","0","","60000800","","","","","","","","","","",""
"32120402","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120403","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010823","0","2","0","","0","0","","0","","60000800","","","","","","","","","","",""
"32120404","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010829","0","2","0","","0","0","","0","","60000800","","","","","","","","","","",""
"32120405","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010854","0","2","0","","0","0","","0","","60000800","","","","","","","","","","",""
"32120406","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010836","0","2","0","","0","0","","0","","60000800","","","","","","","","","","",""
"32120407","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010842","0","2","0","","0","0","","0","","60000800","","","","","","","","","","",""
"32120408","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010848","0","2","0","","0","0","","0","","60000800","","","","","","","","","","",""
"32120409","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012154","0","2","0","","0","0","","0","","60000800","","","","","","","","","","",""
"32120410","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010862","0","2","0","","0","0","","0","","60000800","","","","","","","","","","",""
"32120411","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010868","0","2","0","","0","0","","0","","60000800","","","","","","","","","","",""
"32120412","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010884","0","2","0","","0","0","","0","","60000600","","","","","","","","","","",""
"32120413","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010890","0","2","0","","0","0","","0","","60000600","","","","","","","","","","",""
"32120414","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010916","0","2","0","","0","0","","0","","60000900","","","","","","","","","","",""
"32120415","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010922","0","2","0","","0","0","","0","","60000900","","","","","","","","","","",""
"32120416","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010928","0","2","0","","0","0","","0","","60000900","","","","","","","","","","",""
"32120417","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012160","0","2","0","","0","0","","0","","60000900","","","","","","","","","","",""
"32120418","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010935","0","2","0","","0","0","","0","","60000900","","","","","","","","","","",""
"32120419","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120420","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120421","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120422","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120423","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120424","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011007","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120425","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011013","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120426","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011019","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120427","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011025","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120428","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011031","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120429","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011037","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120430","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011043","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120431","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011049","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120432","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011055","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120433","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120434","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011067","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120435","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011073","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120436","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011079","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120437","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011085","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120438","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011091","0","2","0","","0","0","","0","","60001000","","","","","","","","","","",""
"32120439","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011112","0","2","0","","0","0","","0","","60001100","","","","","","","","","","",""
"32120440","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011118","0","2","0","","0","0","","0","","60001100","","","","","","","","","","",""
"32120441","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011124","0","2","0","","0","0","","0","","60001100","","","","","","","","","","",""
"32120442","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120443","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012195","0","2","0","","0","0","","0","","60001100","","","","","","","","","","",""
"32120444","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120445","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012207","0","2","0","","0","0","","0","","60001100","","","","","","","","","","",""
"32120446","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012213","0","2","0","","0","0","","0","","60001100","","","","","","","","","","",""
"32120447","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011136","0","2","0","","0","0","","0","","60001100","","","","","","","","","","",""
"32120448","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011142","0","2","0","","0","0","","0","","60001100","","","","","","","","","","",""
"32120449","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012418","0","2","0","","0","0","","0","","60001100","","","","","","","","","","",""
"32120450","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012425","0","2","0","","0","0","","0","","60001100","","","","","","","","","","",""
"32120451","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011177","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120452","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011183","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120453","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011189","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120454","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011195","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120455","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011201","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120456","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120457","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011213","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120458","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011219","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120459","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011226","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120460","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011232","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120461","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011238","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120462","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011244","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120463","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011251","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120464","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011259","0","2","0","","0","0","","0","","60001200","","","","","","","","","","",""
"32120465","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011289","0","2","0","","0","0","","0","","60001300","","","","","","","","","","",""
"32120466","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011295","0","2","0","","0","0","","0","","60001300","","","","","","","","","","",""
"32120467","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011307","0","2","0","","0","0","","0","","60001300","","","","","","","","","","",""
"32120468","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011379","0","2","0","","0","0","","0","","60001400","","","","","","","","","","",""
"32120469","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011301","0","2","0","","0","0","","0","","60001300","","","","","","","","","","",""
"32120470","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011319","0","2","0","","0","0","","0","","60001300","","","","","","","","","","",""
"32120471","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120472","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011332","0","2","0","","0","0","","0","","60001300","","","","","","","","","","",""
"32120473","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120474","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011339","0","2","0","","0","0","","0","","60001300","","","","","","","","","","",""
"32120475","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011359","0","2","0","","0","0","","0","","60001400","","","","","","","","","","",""
"32120476","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011365","0","2","0","","0","0","","0","","60001400","","","","","","","","","","",""
"32120477","3","0","0","0","0","(-1,-1,92280003,2,-1)","82011372","0","2","0","","0","0","","0","","60001400","","","","","","","","","","",""
