"AttributeId","EquipSlot","StarNum","StarMax","UpgradeAttEach","StarCost","IsOnly","Mount","StarMountLevel","SkillType","SkillId","SkillMountLevel","SlotID","BaseAtt","CanEquipID","ItemGet"
"16222345","2","45","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222346","2","46","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222347","2","47","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222348","2","48","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222349","2","49","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222350","2","50","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16223101","0","1","50","","(31141059,18)","","","","","","","","","",""
"16223102","0","2","50","","(31141059,18)","","","","","","","","","",""
"16223103","0","3","50","","(31141059,18)","","","","","","","","","",""
"16223104","0","4","50","","(31141059,18)","","","","","","","","","",""
"16223105","0","5","50","","(31141059,18)","","","","","","","","","",""
"16223106","0","6","50","","(31141059,18)","","","","","","","","","",""
"16223107","0","7","50","","(31141059,18)","","","","","","","","","",""
"16223108","0","8","50","","(31141059,18)","","","","","","","","","",""
"16223109","0","9","50","","(31141059,18)","","","","","","","","","",""
"16223110","0","10","50","","(31141059,18)","","","","","","","","","",""
"16223111","0","11","50","","(31141059,18)","","","","","","","","","",""
"16223112","0","12","50","","(31141059,18)","","","","","","","","","",""
"16223113","0","13","50","","(31141059,18)","","","","","","","","","",""
"16223114","0","14","50","","(31141059,18)","","","","","","","","","",""
"16223115","0","15","50","","(31141059,18)","","","","","","","","","",""
"16223116","0","16","50","","(31141059,18)","","","","","","","","","",""
"16223117","0","17","50","","(31141059,18)","","","","","","","","","",""
"16223118","0","18","50","","(31141059,18)","","","","","","","","","",""
"16223119","0","19","50","","(31141059,18)","","","","","","","","","",""
"16223120","0","20","50","","(31141059,18)","","","","","","","","","",""
"16223121","0","21","50","","(31141059,18)","","","","","","","","","",""
"16223122","0","22","50","","(31141059,18)","","","","","","","","","",""
"16223123","0","23","50","","(31141059,18)","","","","","","","","","",""
"16223124","0","24","50","","(31141059,18)","","","","","","","","","",""
"16223125","0","25","50","","(31141059,18)","","","","","","","","","",""
"16223126","0","26","50","","(31141059,18)","","","","","","","","","",""
"16223127","0","27","50","","(31141059,18)","","","","","","","","","",""
"16223128","0","28","50","","(31141059,18)","","","","","","","","","",""
"16223129","0","29","50","","(31141059,18)","","","","","","","","","",""
"16223130","0","30","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223131","0","31","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223132","0","32","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223133","0","33","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223134","0","34","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223135","0","35","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223136","0","36","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223137","0","37","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223138","0","38","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223139","0","39","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223140","0","40","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223141","0","41","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223142","0","42","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223143","0","43","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223144","0","44","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223145","0","45","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223146","0","46","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223147","0","47","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223148","0","48","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223149","0","49","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223150","0","50","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16223201","1","1","50","","(31141059,20)","","","","","","","","","",""
"16223202","1","2","50","","(31141059,20)","","","","","","","","","",""
"16223203","1","3","50","","(31141059,20)","","","","","","","","","",""
"16223204","1","4","50","","(31141059,20)","","","","","","","","","",""
"16223205","1","5","50","","(31141059,20)","","","","","","","","","",""
"16223206","1","6","50","","(31141059,20)","","","","","","","","","",""
"16223207","1","7","50","","(31141059,20)","","","","","","","","","",""
"16223208","1","8","50","","(31141059,20)","","","","","","","","","",""
"16223209","1","9","50","","(31141059,20)","","","","","","","","","",""
"16223210","1","10","50","","(31141059,20)","","","","","","","","","",""
"16223211","1","11","50","","(31141059,20)","","","","","","","","","",""
"16223212","1","12","50","","(31141059,20)","","","","","","","","","",""
"16223213","1","13","50","","(31141059,20)","","","","","","","","","",""
"16223214","1","14","50","","(31141059,20)","","","","","","","","","",""
"16223215","1","15","50","","(31141059,20)","","","","","","","","","",""
"16223216","1","16","50","","(31141059,20)","","","","","","","","","",""
"16223217","1","17","50","","(31141059,20)","","","","","","","","","",""
"16223218","1","18","50","","(31141059,20)","","","","","","","","","",""
"16223219","1","19","50","","(31141059,20)","","","","","","","","","",""
"16223220","1","20","50","","(31141059,20)","","","","","","","","","",""
"16223221","1","21","50","","(31141059,20)","","","","","","","","","",""
"16223222","1","22","50","","(31141059,20)","","","","","","","","","",""
"16223223","1","23","50","","(31141059,20)","","","","","","","","","",""
"16223224","1","24","50","","(31141059,20)","","","","","","","","","",""
"16223225","1","25","50","","(31141059,20)","","","","","","","","","",""
"16223226","1","26","50","","(31141059,20)","","","","","","","","","",""
"16223227","1","27","50","","(31141059,20)","","","","","","","","","",""
"16223228","1","28","50","","(31141059,20)","","","","","","","","","",""
"16223229","1","29","50","","(31141059,20)","","","","","","","","","",""
"16223230","1","30","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223231","1","31","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223232","1","32","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223233","1","33","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223234","1","34","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223235","1","35","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223236","1","36","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223237","1","37","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223238","1","38","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223239","1","39","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223240","1","40","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223241","1","41","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223242","1","42","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223243","1","43","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223244","1","44","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223245","1","45","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223246","1","46","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223247","1","47","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223248","1","48","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223249","1","49","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223250","1","50","50","","(31141060,10)","","","(5,0)","","","","","","",""
"16223301","2","1","50","","(31141059,24)","","","","","","","","","",""
"16223302","2","2","50","","(31141059,24)","","","","","","","","","",""
"16223303","2","3","50","","(31141059,24)","","","","","","","","","",""
"16223304","2","4","50","","(31141059,24)","","","","","","","","","",""
"16223305","2","5","50","","(31141059,24)","","","","","","","","","",""
"16223306","2","6","50","","(31141059,24)","","","","","","","","","",""
"16223307","2","7","50","","(31141059,24)","","","","","","","","","",""
"16223308","2","8","50","","(31141059,24)","","","","","","","","","",""
"16223309","2","9","50","","(31141059,24)","","","","","","","","","",""
"16223310","2","10","50","","(31141059,24)","","","","","","","","","",""
"16223311","2","11","50","","(31141059,24)","","","","","","","","","",""
"16223312","2","12","50","","(31141059,24)","","","","","","","","","",""
"16223313","2","13","50","","(31141059,24)","","","","","","","","","",""
"16223314","2","14","50","","(31141059,24)","","","","","","","","","",""
"16223315","2","15","50","","(31141059,24)","","","","","","","","","",""
"16223316","2","16","50","","(31141059,24)","","","","","","","","","",""
"16223317","2","17","50","","(31141059,24)","","","","","","","","","",""
"16223318","2","18","50","","(31141059,24)","","","","","","","","","",""
"16223319","2","19","50","","(31141059,24)","","","","","","","","","",""
"16223320","2","20","50","","(31141059,24)","","","","","","","","","",""
"16223321","2","21","50","","(31141059,24)","","","","","","","","","",""
"16223322","2","22","50","","(31141059,24)","","","","","","","","","",""
"16223323","2","23","50","","(31141059,24)","","","","","","","","","",""
"16223324","2","24","50","","(31141059,24)","","","","","","","","","",""
"16223325","2","25","50","","(31141059,24)","","","","","","","","","",""
"16223326","2","26","50","","(31141059,24)","","","","","","","","","",""
"16223327","2","27","50","","(31141059,24)","","","","","","","","","",""
"16223328","2","28","50","","(31141059,24)","","","","","","","","","",""
"16223329","2","29","50","","(31141059,24)","","","","","","","","","",""
"16223330","2","30","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223331","2","31","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223332","2","32","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223333","2","33","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223334","2","34","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223335","2","35","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223336","2","36","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223337","2","37","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223338","2","38","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223339","2","39","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223340","2","40","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223341","2","41","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223342","2","42","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223343","2","43","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223344","2","44","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223345","2","45","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223346","2","46","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223347","2","47","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223348","2","48","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223349","2","49","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16223350","2","50","50","","(31141060,12)","","","(5,0)","","","","","","",""
"16224101","0","1","50","","(31141059,18)","","","","","","","","","",""
"16224102","0","2","50","","(31141059,18)","","","","","","","","","",""
"16224103","0","3","50","","(31141059,18)","","","","","","","","","",""
"16224104","0","4","50","","(31141059,18)","","","","","","","","","",""
"16224105","0","5","50","","(31141059,18)","","","","","","","","","",""
"16224106","0","6","50","","(31141059,18)","","","","","","","","","",""
"16224107","0","7","50","","(31141059,18)","","","","","","","","","",""
"16224108","0","8","50","","(31141059,18)","","","","","","","","","",""
"16224109","0","9","50","","(31141059,18)","","","","","","","","","",""
"16224110","0","10","50","","(31141059,18)","","","","","","","","","",""
"16224111","0","11","50","","(31141059,18)","","","","","","","","","",""
"16224112","0","12","50","","(31141059,18)","","","","","","","","","",""
"16224113","0","13","50","","(31141059,18)","","","","","","","","","",""
"16224114","0","14","50","","(31141059,18)","","","","","","","","","",""
"16224115","0","15","50","","(31141059,18)","","","","","","","","","",""
"16224116","0","16","50","","(31141059,18)","","","","","","","","","",""
"16224117","0","17","50","","(31141059,18)","","","","","","","","","",""
"16224118","0","18","50","","(31141059,18)","","","","","","","","","",""
"16224119","0","19","50","","(31141059,18)","","","","","","","","","",""
"16224120","0","20","50","","(31141059,18)","","","","","","","","","",""
"16224121","0","21","50","","(31141059,18)","","","","","","","","","",""
