"AttributeId","SensitiveTextCH","SensitiveTextKR","SensitiveTextTW","SensitiveTextEN","SensitiveTextTHA","SensitiveTextVN","SensitiveTextJP","SensitiveTextRus","SensitiveTextSG"
"94201129","嫉","법","嫉","！","a","V","囚","","！"
"94201130","级","벗","級","＃","b","W","州","","＃"
"94201131","挤","벙","擠","＄","c","X","舟","","＄"
"94201132","几","벚","幾","％","d","Y","秀","","％"
"94201133","脊","베","脊","＆","e","Z","周","","＆"
"94201134","己","벡","己","","f","、","宗","",""
"94201135","蓟","벤","薊","（","g","。","拾","","（"
"94201136","技","벧","技","）","h","·","秋","","）"
"94201137","冀","벨","冀","＊","i","‥","臭","","＊"
"94201138","季","벰","季","＋","j","…","修","","＋"
"94201139","伎","벱","伎","，","k","¨","袖","","，"
"94201140","祭","벳","祭","－","l","〃","終","","－"
"94201141","剂","벴","劑","．","m","­","領","","．"
"94201142","悸","벵","悸","／","n","―","羞","","／"
"94201143","济","벼","濟","0","o","∥","習","","0"
"94201144","寄","벽","寄","1","p","＼","週","","1"
"94201145","寂","변","寂","2","q","∼","就","","2"
"94201146","计","별","計","3","r","‘","成","","3"
"94201147","记","볍","記","4","s","’","衆","","4"
"94201148","既","볏","既","5","t","","集","","5"
"94201149","忌","볐","忌","6","u","“","愁","","6"
"94201150","际","병","際","7","v","”","酬","","7"
"94201151","继","볕","繼","8","w","〔","醜","","8"
"94201152","纪","볘","紀","9","x","〕","報","","9"
"94201153","嘉","볜","嘉","：","y","〈","蹴","","："
"94201154","枷","보","枷","；","z","〉","襲","","；"
"94201155","夹","복","夾","＜","*","《","十","","＜"
"94201156","佳","볶","佳","＝","$","》","汁","","＝"
"94201157","家","본","家","＞","ก","「","充","","＞"
"94201158","加","볼","加","?","ข","」","住","","?"
"94201159","荚","봄","莢","＠","ฃ","『","柔","","＠"
"94201160","颊","봅","頰","a","ค","』","重","","a"
"94201161","贾","봇","賈","b","ฅ","【","従","","b"
"94201162","甲","봉","甲","c","ฆ","】","渋","","c"
"94201163","钾","봐","鉀","d","ง","！","銃","","d"
"94201164","假","봔","假","e","จ","！","獣","","e"
"94201165","稼","봤","稼","f","ฉ","＃","縦","","f"
"94201166","价","봬","價","g","ช","＄","叔","","g"
"94201167","架","뵀","架","h","ซ","％","伯","","h"
"94201168","驾","뵈","駕","i","ฌ","＆","宿","","i"
"94201169","嫁","뵉","嫁","j","ญ","","淑","","j"
"94201170","歼","뵌","殲","k","ฎ","（","粛","","k"
"94201171","监","뵐","監","l","ฏ","）","縮","","l"
"94201172","坚","뵘","堅","m","ฐ","＊","塾","","m"
"94201173","尖","뵙","尖","n","ฑ","＋","熟","","n"
"94201174","笺","뵤","箋","o","ฒ","，","述","","o"
"94201175","间","뵨","間","p","ณ","－","叙","","p"
"94201176","煎","부","煎","q","ด","．","術","","q"
"94201177","兼","북","兼","r","ต","／","俊","","r"
"94201178","肩","분","肩","s","ถ","0","春","","s"
"94201179","艰","붇","艱","t","ท","1","瞬","","t"
"94201180","缄","불","緘","u","ธ","2","旬","","u"
"94201181","茧","붉","繭","v","น","3","巡","","v"
"94201182","检","붊","檢","w","บ","4","盾","","w"
"94201183","柬","붐","柬","x","ป","5","矛","","x"
"94201184","碱","붑","堿","y","ผ","6","准","","y"
"94201185","硷","붓","鹼","z","ฝ","7","殉","","z"
"94201186","拣","붕","揀","［","พ","8","純","","［"
"94201187","捡","붙","撿","￦","ฟ","9","循","","￦"
"94201188","简","붚","簡","］","ภ","：","順","","］"
"94201189","俭","붜","儉","＾","ม","；","準","","＾"
"94201190","剪","붤","剪","＿","ย","＜","潤","","＿"
"94201191","减","붰","減","｀","ร","＝","遵","","｀"
"94201192","荐","붸","薦","｛","ล","＞","処","","｛"
"94201193","槛","뷔","檻","｜","ว","?","初","","｜"
"94201194","鉴","뷕","鑒","｝","ศ","＠","書","","｝"
"94201195","践","뷘","踐","A","ษ","a","所","","A"
"94201196","见","뷜","見","B","ส","b","庶","","B"
"94201197","键","뷩","鍵","C","ห","c","暑","","C"
"94201198","箭","뷰","箭","D","ฬ","d","署","","D"
"94201199","件","뷴","件","E","อ","e","緒","","E"
"94201200","健","뷸","健","F","ฮ","f","情","","F"
"94201201","舰","븀","艦","G","๑","g","女","","G"
"94201202","剑","븃","劍","H","๒","h","如","","H"
"94201203","饯","븅","餞","I","๓","i","助","","I"
"94201204","渐","브","漸","G","๔","j","序","","G"
"94201205","溅","븍","濺","K","๕","k","徐","","K"
"94201206","涧","븐","澗","L","๖","l","除","","L"
"94201207","建","블","建","M","๗","m","掃","","M"
"94201208","僵","븜","僵","N","๘","n","升","","N"
"94201209","姜","븝","薑","O","๙","o","少","","O"
"94201210","将","븟","將","P","๐","p","召","","P"
"94201211","浆","비","漿","Q","ะ","q","匠","","Q"
"94201212","江","빅","江","R","า","r","床","","R"
"94201213","疆","빈","疆","S","เ","s","抄","","S"
"94201214","蒋","빌","蔣","T","าะ","t","肖","","T"
"94201215","桨","빎","槳","U","ิ","u","尚","","U"
"94201216","奖","빔","獎","V","แ","v","招","","V"
"94201217","讲","빕","講","W","โ","w","承","","W"
"94201218","匠","빗","匠","X","ฤ","x","昇","","X"
"94201219","酱","빙","醬","Y","ฦ","y","松","","Y"
"94201220","降","빚","降","Z","อะ","z","沼","","Z"
"94201221","蕉","빛","蕉","、","อัอา","［","昭","","、"
"94201222","椒","빠","椒","。","อิ","￦","宵","","。"
"94201223","礁","빡","礁","·","อี","］","徹","","·"
"94201224","焦","빤","焦","‥","อึ","＾","将","","‥"
"94201225","胶","빨","膠","…","อื","＿","消","","…"
"94201226","交","빪","交","¨","อุ","｀","症","","¨"
"94201227","郊","빰","郊","〃","อู","｛","称","","〃"
"94201228","浇","빱","澆","­","เอะ","｜","祥","","­"
"94201229","骄","빳","驕","―","เอ","｝","唱","","―"
"94201230","娇","빴","嬌","∥","แอะ","A","商","","∥"
"94201231","嚼","빵","嚼","＼","แอ","B","渉","","＼"
"94201232","搅","빻","攪","∼","เอาะ","C","紹","","∼"
"94201233","铰","빼","鉸","‘","เอา","D","章","","‘"
"94201234","矫","빽","矯","’","เอิ","E","訟","","’"
"94201235","侥","뺀","僥","","เอีะ","F","勝","",""
"94201236","脚","뺄","腳","“","เอืะ","G","訴","","“"
"94201237","狡","뺌","狡","”","เอื","H","掌","","”"
"94201238","角","뺍","角","〔","โอ","I","晶","","〔"
"94201239","饺","뺏","餃","〕","ไอ","G","焼","","〕"
"94201240","缴","뺐","繳","〈","ใอ","K","焦","","〈"
"94201241","绞","뺑","絞","〉","อำ","L","硝","","〉"
"94201242","剿","뺘","剿","《",",","M","粧","","《"
"94201243","教","뺙","教","》",".","N","詔","","》"
"94201244","酵","뺨","酵","「","-","O","傷","","「"
"94201245","轿","뻐","轎","」","=","P","奨","","」"
"94201246","较","뻑","較","『",":","Q","照","","『"
"94201247","叫","뻔","叫","』","""","R","詳","","』"
"94201248","窖","뻗","窖","【","/","S","彰","","【"
"94201249","揭","뻘","揭","】","(","T","表","","】"
"94201250","接","뻠","接","！",")","U","障","","！"
"94201251","皆","뻣","皆","！",";","V","衝","","！"
"94201252","秸","뻤","秸","＃","+","W","賞","","＃"
"94201253","街","뻥","街","＄","[","X","償","","＄"
"94201254","阶","뻬","階","％","]","Y","礁","","％"
"94201255","截","뼁","截","＆","{","Z","鐘","","＆"
"94201256","劫","뼈","劫","","}","、","半","",""
"94201257","节","뼉","節","（","|","。","丈","","（"
"94201258","桔","뼘","桔","）","?","·","冗","","）"
"94201259","杰","뼙","傑","＊","!","‥","条","","＊"
"94201260","捷","뼛","捷","＋","%","…","浄","","＋"
"94201261","睫","뼜","睫","，","~","¨","剰","","，"
"94201262","竭","뼝","竭","－","0","〃","常","","－"
"94201263","洁","뽀","潔","．","1","­","場","","．"
"94201264","结","뽁","結","／","2","―","畳","","／"
"94201265","解","뽄","解","0","3","∥","蒸","","0"
"94201266","姐","뽈","姐","1","4","＼","縄","","1"
"94201267","戒","뽐","戒","2","5","∼","壌","","2"
"94201268","藉","뽑","藉","3","6","‘","嬢","","3"
"94201269","芥","뽕","芥","4","7","’","令","","4"
"94201270","界","뾔","界","5","8","","錠","","5"
"94201271","借","뾰","借","6","9","“","譲","","6"
"94201272","介","뿅","介","7","A","”","醸","","7"
"94201273","疥","뿌","疥","8","B","〔","色","","8"
"94201274","诫","뿍","誡","9","C","〕","拭","","9"
"94201275","届","뿐","屆","：","D","〈","払","","："
"94201276","巾","뿔","巾","；","E","〉","食","","；"
"94201277","筋","뿜","筋","＜","F","《","植","","＜"
"94201278","斤","뿟","斤","＝","G","》","殖","","＝"
"94201279","金","뿡","金","＞","H","「","飾","","＞"
"94201280","今","쀼","今","?","I","」","装","","?"
"94201281","津","쁑","津","＠","G","『","触","","＠"
"94201282","襟","쁘","襟","a","K","』","嘱","","a"
"94201283","紧","쁜","緊","b","L","【","織","","b"
"94201284","锦","쁠","錦","c","M","】","組","","c"
"94201285","仅","쁨","僅","d","N","！","職","","d"
"94201286","谨","쁩","謹","e","O","！","辱","","e"
"94201287","进","삐","進","f","P","＃","恥","","f"
"94201288","靳","삑","靳","g","Q","＄","尻","","g"
"94201289","晋","삔","晉","h","R","％","申","","h"
"94201290","禁","삘","禁","i","S","＆","伸","","i"
"94201291","近","삠","近","j","T","","臣","","j"
"94201292","烬","삡","燼","k","U","（","大","","k"
"94201293","浸","삣","浸","l","V","）","芯","","l"
"94201294","尽","삥","盡","m","W","＊","身","","m"
"94201295","劲","사","勁","n","X","＋","辛","","n"
"94201296","荆","삭","荊","o","Y","，","侵","","o"
"94201297","兢","삯","兢","p","Z","－","津","","p"
"94201298","睛","산","睛","q","a","．","唇","","q"
"94201299","晶","삳","晶","r","b","／","娠","","r"
"94201300","鲸","살","鯨","s","c","0","振","","s"
"94201301","京","삵","京","t","d","1","妊","","t"
"94201302","惊","삶","驚","u","e","2","浸","","u"
"94201303","精","삼","精","v","f","3","針","","v"
"94201304","粳","삽","粳","w","g","4","深","","w"
"94201305","经","삿","經","x","h","5","紳","","x"
"94201306","井","샀","井","y","i","6","進","","y"
"94201307","警","상","警","z","j","7","森","","z"
"94201308","景","샅","景","［","k","8","診","","［"
"94201309","颈","새","頸","￦","l","9","寝","","￦"
"94201310","静","색","靜","］","m","：","慎","","］"
"94201311","境","샌","境","＾","n","；","新","","＾"
"94201312","敬","샐","敬","＿","o","＜","審","","＿"
"94201313","镜","샘","鏡","｀","p","＝","震","","｀"
"94201314","径","샙","徑","｛","q","＞","薪","","｛"
"94201315","痉","샛","痙","｜","r","?","親","","｜"
"94201316","靖","샜","靖","｝","s","＠","人","","｝"
"94201317","竟","생","竟","A","t","a","素","","A"
"94201318","竞","샤","競","B","u","b","仲","","B"
"94201319","净","샥","淨","C","v","c","刃","","C"
"94201320","炯","샨","炯","D","w","d","仁","","D"
"94201321","窘","샬","窘","E","x","e","尽","","E"
"94201322","揪","샴","揪","F","y","f","迅","","F"
"94201323","究","샵","究","G","z","g","甚","","G"
"94201324","纠","샷","糾","H","ก","h","陣","","H"
"94201325","玖","샹","玖","I","ข","i","尋","","I"
"94201326","韭","섀","韭","G","ฃ","j","腎","","G"
"94201327","久","섄","久","K","ค","k","須","","K"
"94201328","灸","섈","灸","L","ฅ","l","必","","L"
"94201329","九","섐","九","M","ฆ","m","図","","M"
"94201330","酒","섕","酒","N","ง","n","清","","N"
"94201331","厩","서","廄","O","จ","o","水","","O"
"94201332","救","석","救","P","ฉ","p","吹","","P"
"94201333","旧","섞","舊","Q","ช","q","垂","","Q"
"94201334","臼","섟","臼","R","ซ","r","炊","","R"
"94201335","舅","선","舅","S","ฌ","s","帥","","S"
"94201336","咎","섣","咎","T","ญ","t","統","","T"
"94201337","疚","설","疚","U","ฎ","u","粋","","U"
"94201338","鞠","섦","鞠","V","ฏ","v","衰","","V"
"94201339","拘","섧","拘","W","ฐ","w","推","","W"
"94201340","狙","섬","狙","X","ฑ","x","酔","","X"
"94201341","疽","섭","疽","Y","ฒ","y","遂","","Y"
"94201342","居","섯","居","Z","ณ","z","睡","","Z"
"94201343","驹","섰","駒","、","ด","［","穂","","、"
"94201344","菊","성","菊","。","ต","￦","随","","。"
"94201345","局","섶","局","·","ถ","］","髄","","·"
"94201346","咀","세","咀","‥","ท","＾","枢","","‥"
"94201347","矩","섹","矩","…","ธ","＿","崇","","…"
"94201348","举","센","舉","¨","น","｀","据","","¨"
"94201349","沮","셀","沮","〃","บ","｛","杉","","〃"
"94201350","聚","셈","聚","­","ป","｜","裾","","­"
"94201351","据","셉","據","―","ผ","｝","寸","","―"
"94201352","巨","셋","巨","∥","ฝ","A","瀬","","∥"
"94201353","具","셌","具","＼","พ","B","是","","＼"
"94201354","距","셍","距","∼","ฟ","C","井","","∼"
"94201355","踞","셔","踞","‘","ภ","D","油","","‘"
"94201356","锯","셕","鋸","’","ม","E","天","","’"
"94201357","俱","션","俱","","ย","F","弥","",""
"94201358","句","셜","句","“","ร","G","西","","“"
"94201359","惧","셤","懼","”","ล","H","声","","”"
"94201360","炬","셥","炬","〔","ว","I","制","","〔"
"94201361","剧","셧","劇","〕","ศ","G","姓","","〕"
"94201362","捐","셨","捐","〈","ษ","K","百","","〈"
"94201363","鹃","셩","鵑","〉","ส","L","征","","〉"
"94201364","娟","셰","娟","《","ห","M","性","","《"
"94201365","倦","셴","倦","》","ฬ","N","青","","》"
"94201366","眷","셸","眷","「","อ","O","緑","","「"
"94201367","卷","솅","卷","」","ฮ","P","斉","","」"
"94201368","绢","소","絹","『","๑","Q","摂","","『"
"94201369","撅","속","撅","』","๒","R","星","","』"
"94201370","攫","솎","攫","【","๓","S","明","","【"
"94201371","抉","손","抉","】","๔","T","牲","","】"
"94201372","倔","솔","倔","！","๕","U","省","","！"
"94201373","爵","솖","爵","！","๖","V","反","","！"
"94201374","觉","솜","覺","＃","๗","W","凄","","＃"
"94201375","决","솝","決","＄","๘","X","逝","","＄"
"94201376","诀","솟","訣","％","๙","Y","六","","％"
"94201377","绝","송","絕","＆","๐","Z","盛","","＆"
"94201378","均","솥","均","","ะ","、","繁","",""
"94201379","菌","솨","菌","（","า","。","燃","","（"
"94201380","钧","솩","鈞","）","เ","·","婿","","）"
"94201381","军","솬","軍","＊","าะ","‥","晴","","＊"
"94201382","君","솰","君","＋","ิ","…","勢","","＋"
"94201383","峻","솽","峻","，","แ","¨","聖","","，"
"94201384","俊","쇄","俊","－","โ","〃","誠","","－"
"94201385","竣","쇈","竣","．","ฤ","­","精","","．"
"94201386","浚","쇌","浚","／","ฦ","―","誓","","／"
"94201387","郡","쇔","郡","0","อะ","∥","静","","0"
"94201388","骏","쇗","駿","1","อัอา","＼","請","","1"
"94201389","喀","쇘","喀","2","อิ","∼","整","","2"
"94201390","咖","쇠","咖","3","อี","‘","普","","3"
"94201391","卡","쇤","卡","4","อึ","’","醒","","4"
"94201392","咯","쇨","咯","5","อื","","税","","5"
"94201393","开","쇰","開","6","อุ","“","夕","","6"
"94201394","揩","쇱","揩","7","อู","”","斥","","7"
"94201395","楷","쇳","楷","8","เอะ","〔","赤","","8"
"94201396","凯","쇼","凱","9","เอ","〕","昔","","9"
"94201397","慨","쇽","慨","：","แอะ","〈","析","","："
"94201398","刊","숀","刊","；","แอ","〉","席","","；"
"94201399","堪","숄","堪","＜","เอาะ","《","脊","","＜"
"94201400","勘","숌","勘","＝","เอา","》","隻","","＝"
"94201401","坎","숍","坎","＞","เอิ","「","惜","","＞"
