"AttributeId","Type","Series","Race","Level","BeginActions","EndActions","EffectActions","CycActions","EventCondition","EventActions","DuringTime","JumpTime","BuffPercent","CanCannel","ExistWhenDeath","DelByResetSkill","TimeEndKeep","MaxPileDepth","SameLevelCover","DiffLevelCover ","SameLevelSameSenderWrap ","SameLevelDifSenderWrap","SameLevelTimeCumulative","DiffevelTimeCumulative","SaveType","Sync","OtherPlayerCanSee","IsShowInExhibition","ResourceID	","DisplayPriority","InvalidMapTypeArray","ValidMapTypeArray","IsShowAbNormalBuff","MapEndClear","InvalidBoss","NotInvalidFakerPlayer","IsFashionBuff","MountStatusHidden","NeedRefresh"
"10290472","0","29442","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290482,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290472","","","","","","","","","",""
"10290473","0","29442","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290483,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290473","","","","","","","","","",""
"10290474","0","29442","0","4","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290484,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290474","","","","","","","","","",""
"10290475","0","29442","0","5","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290485,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290475","","","","","","","","","",""
"10290481","0","29443","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290491,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290481","","","","","","","","","",""
"10290482","0","29443","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290492,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290482","","","","","","","","","",""
"10290483","0","29443","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290493,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290483","","","","","","","","","",""
"10290484","0","29443","0","4","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290494,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290484","","","","","","","","","",""
"10290485","0","29443","0","5","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290495,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290485","","","","","","","","","",""
"10290500","0","29500","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,60,5,0,0,0,0,0,0,0)","(11281001,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","0","","","","","","","1","","",""
"10290501","0","29501","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(13,15,100,0,0,0,0,0,0,0)","(11281002,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","1","0","1","0","0","","","0","1","1","","0","","","","","","","1","","",""
"10290502","2","29502","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11281003,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","0","1","0","","1","0","1","0","0","","","0","1","1","","12020016","","","","","","1","","","",""
"10290503","2","29503","0","1","(11281004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","1","0","1","0","0","","","0","1","1","","12020017","","","","","","1","","","",""
"10290600","0","29600","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,5,0,0,0,0,0,0,0)","(11282001,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12991001","","","","","","","","","",""
"10290601","0","29600","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,5,0,0,0,0,0,0,0)","(11282002,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12991001","","","","","","","","","",""
"10290602","0","29600","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,5,0,0,0,0,0,0,0)","(11282003,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12991001","","","","","","","","","",""
"10290603","1","29603","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12991002","","","","","","","","","",""
"10290604","1","29603","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12991003","","","","","","","","","",""
"10290605","1","29603","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282006,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12991004","","","","","","","","","",""
"10290606","0","29606","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,5,0,0,0,0,0,0,0)","(11282007,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028026","","","","","","","","","",""
"10290607","0","29606","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,10,0,0,0,0,0,0,0)","(11282007,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028026","","","","","","","","","",""
"10290608","0","29606","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,15,0,0,0,0,0,0,0)","(11282007,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028026","","","","","","","","","",""
"10290609","1","29609","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282008,11282009,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028027","","","","","","","","","",""
"10290610","0","29610","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","1","0","","1","0","0","0","0","","","0","1","1","1","12028030","","","","","","","","","",""
"10290611","0","29611","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,10,3,0,0,0,0,0,0,0)","(11282011,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028031","","","","","","","","","",""
"10290612","0","29611","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,10,5,0,0,0,0,0,0,0)","(11282011,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028031","","","","","","","","","",""
"10290613","0","29611","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,10,8,0,0,0,0,0,0,0)","(11282011,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028031","","","","","","","","","",""
"10290614","2","29614","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282012,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028032","","","","","","","","","",""
"10290615","2","29615","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282013,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028033","","","","","","","","","",""
"10290616","0","29616","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","1","12028034","","","","","","","","","",""
"10290617","0","29617","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","1","12028035","","","","","","","","","",""
"10290618","0","29618","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,30,100,0,0,0,0,0,0,0)","(11282014,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290619","0","29618","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,25,100,0,0,0,0,0,0,0)","(11282014,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290620","0","29618","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,20,100,0,0,0,0,0,0,0)","(11282014,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290621","0","29621","0","1","(11282032,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","999","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290622","0","29622","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(8,0,100,0,0,0,0,0,0,0)","(11282045,0,0,0,0,0,0,0,0,0)","3","0","","0","0","0","","999","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290623","2","29623","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282015,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","999","0","1","1","0","","","0","1","1","","","","","","","","1","","","",""
"10290624","0","29624","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","1","12028039","","","","","","","","","",""
"10290625","0","29625","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(17,0,3,0,0,0,0,0,0,0)","(11282046,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290626","0","29625","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(17,0,3,0,0,0,0,0,0,0)","(11282047,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290627","0","29625","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(17,0,3,0,0,0,0,0,0,0)","(11282048,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290628","1","29628","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282049,11282050,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","0","0","0","","1","1","1","1","1","","","0","1","1","","","","","","","","","","","",""
"10290629","1","29628","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282049,11282051,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","0","0","0","","1","1","1","1","1","","","0","1","1","","","","","","","","","","","",""
"10290630","1","29628","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282049,11282052,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","3","0","","0","0","0","","1","1","1","1","1","","","0","1","1","","","","","","","","","","","",""
"10290701","0","29701","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11,0,5,0,0,0,0,0,0,0)","(11283001,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","0","0","0","","","0","1","1","","0","","","","","","","","","",""
"10290702","0","29701","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11,0,5,0,0,0,0,0,0,0)","(11283002,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","0","0","0","","","0","1","1","","0","","","","","","","","","",""
"10290703","0","29701","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11,0,5,0,0,0,0,0,0,0)","(11283003,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","0","0","0","","","0","1","1","","0","","","","","","","","","",""
"10290704","0","29704","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11283004,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","10","0","1","1","0","","","0","1","1","","0","","","","","","","","","",""
"10290705","0","29704","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11283005,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","10","0","1","1","0","","","0","1","1","","0","","","","","","","","","",""
"10290706","0","29704","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11283006,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","10","0","1","1","0","","","0","1","1","","0","","","","","","","","","",""
"10290707","0","29707","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(8,10,15,0,0,0,0,0,0,0)","(11283007,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","0","0","0","","","0","1","1","","0","","","","","","","","","",""
"10290708","0","29708","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","1","0","","1","0","0","0","0","","","0","1","1","1","12991006","","","","","","","","","",""
"10290709","0","29709","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11283008,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","0","0","","0","0","0","","0","0","0","0","0","","","0","1","1","","0","","","","","","1","","","",""
"10290710","0","29710","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","-1","0","","0","1","0","","1","0","0","0","0","","","0","1","1","1","12991007","","","","","","","","","",""
"10290711","0","29711","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,30,5,0,0,0,0,0,0,0)","(11282016,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290712","2","29712","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282017,0,0,0,0,0,0,0,0,0)","(11282018,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","1","","0","1","0","","1","0","1","1","0","","","0","1","1","","","","","","","","1","","","",""
"10290713","0","29713","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(17,20,5,0,0,0,0,0,0,0)","(11282019,11282029,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290714","0","29713","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(17,20,5,0,0,0,0,0,0,0)","(11282019,11282030,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290715","0","29713","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(17,20,5,0,0,0,0,0,0,0)","(11282019,11282031,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290716","1","29716","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282022,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028036","","","","","","","","","",""
"10290717","1","29716","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282023,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028037","","","","","","","","","",""
"10290718","1","29716","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282024,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028038","","","","","","","","","",""
"10290719","2","29719","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11282025,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(7,2,100,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","1.5","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12500182","","","","","","","","","",""
"10295001","0","295001","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,10,5,0,0,0,0,0,0,0)","(11284001,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","0","","","","","","","","","",""
"10295002","1","295002","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11284002,11284003,11284004,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12040047","","","","","","","","","",""
"10295005","0","295005","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(10,15,10,0,0,0,0,0,0,0)","(11284005,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","0","","","","","","1","","","",""
"10295006","2","295006","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11284006,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(7,2,100,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","1","0","","0","1","0","","1","0","1","1","0","","","0","1","1","","12040037","","","","","1","","","","",""
"10295007","2","295007","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11284007,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","1","0","1","1","0","","","0","1","1","","12040049","","","","","","","","","",""
"10295008","0","295008","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","1","0","","0","0","0","","1","0","0","0","0","","","0","1","1","","12040048","","","","","","","","1","",""
"10295009","0","295009","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,30,100,0,0,0,0,0,0,0)","(11282026,11282033,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
