"AttributeId","MarkType","NameStringId","NpcId","RegionLevel","MapGoalX","MapGoalY","MapGoalZ","MiniMapX","MiniGoalY","MiniGoalZ","NpcPriority","IfShow","MissionId","SafePoint"
"73019074","2","90048318","76170074","","11686","13363","3520","11686","13363","3520","","","",""
"73019075","2","90048288","76170075","","11686","6363","3920","11686","6363","3920","","","",""
"73019076","2","90048319","76170076","","11686","19788","3120","11686","19788","3120","","","",""
"73019077","2","90040860","76170077","","11686","13363","3520","11686","13363","3520","","","",""
"73019078","2","90048287","76170078","","11686","6363","3920","11686","6363","3920","","","",""
"73019079","2","90048319","76170079","","11686","19788","3120","11686","19788","3120","","","",""
"73019080","2","90040860","76170080","","11686","13363","3520","11686","13363","3520","","","",""
"73019081","2","90041113","76170081","","11686","6363","3920","11686","6363","3920","","","",""
"73019082","2","90048319","76170082","","11686","19788","3120","11686","19788","3120","","","",""
"73019083","2","90040860","76170083","","11686","13363","3520","11686","13363","3520","","","",""
"73019084","2","90048286","76170084","","11686","6363","3920","11686","6363","3920","","","",""
"73019085","2","90048319","76170085","","11686","19788","3120","11686","19788","3120","","","",""
"73019086","2","90040860","76170086","","11686","13363","3520","11686","13363","3520","","","",""
"73019087","2","90040869","76170087","","11686","6363","3920","11686","6363","3920","","","",""
"73019088","2","90048319","76170088","","11686","19788","3120","11686","19788","3120","","","",""
"73019089","2","90040860","76170089","","11686","13363","3520","11686","13363","3520","","","",""
"73019090","2","90040842","76170090","","11686","6363","3920","11686","6363","3920","","","",""
"73019091","2","90048318","76170091","","11686","19788","3120","11686","19788","3120","","","",""
"73019092","2","90048317","76170092","","11686","13363","3520","11686","13363","3520","","","",""
"73019093","2","90040868","76170093","","11686","6363","3920","11686","6363","3920","","","",""
"73019094","2","90048318","76170094","","11686","19788","3120","11686","19788","3120","","","",""
"73019095","2","90048317","76170095","","11686","13363","3520","11686","13363","3520","","","",""
"73019096","2","90040869","76170096","","11686","6363","3920","11686","6363","3920","","","",""
"73019097","2","90048318","76170097","","11686","19788","3120","11686","19788","3120","","","",""
"73019098","2","90048317","76170098","","11686","13363","3520","11686","13363","3520","","","",""
"73019099","2","90040870","76170099","","11686","6363","3920","11686","6363","3920","","","",""
"73019100","2","90048318","76170100","","11686","19788","3120","11686","19788","3120","","","",""
"73019101","2","90048317","76170101","","11686","13363","3520","11686","13363","3520","","","",""
"73019102","2","90040871","76170102","","11686","6363","3920","11686","6363","3920","","","",""
"73019103","2","90048318","76170103","","11686","19788","3120","11686","19788","3120","","","",""
"73019104","2","90048317","76170104","","11686","13363","3520","11686","13363","3520","","","",""
"73019105","2","90040872","76170105","","11686","6363","3920","11686","6363","3920","","","",""
"73019106","2","90048318","76170106","","11686","19788","3120","11686","19788","3120","","","",""
"73019107","2","90048317","76170107","","11686","13363","3520","11686","13363","3520","","","",""
"73019108","2","90040873","76170108","","11686","6363","3920","11686","6363","3920","","","",""
"73019109","2","90040860","76170109","","11686","19788","3120","11686","19788","3120","","","",""
"73019110","2","90048319","76170110","","11686","13363","3520","11686","13363","3520","","","",""
"73019111","2","90040872","76170111","","11686","6363","3920","11686","6363","3920","","","",""
"73019112","2","90040860","76170112","","11686","19788","3120","11686","19788","3120","","","",""
"73019113","2","90048319","76170113","","11686","13363","3520","11686","13363","3520","","","",""
"73019114","2","90040869","76170114","","11686","6363","3920","11686","6363","3920","","","",""
"73019115","2","90040860","76170115","","11686","19788","3120","11686","19788","3120","","","",""
"73019116","2","90048319","76170116","","11686","13363","3520","11686","13363","3520","","","",""
"73019117","2","90040916","76170117","","11686","6363","3920","11686","6363","3920","","","",""
"73019118","2","90040860","76170118","","11686","19788","3120","11686","19788","3120","","","",""
"73019119","2","90048319","76170119","","11686","13363","3520","11686","13363","3520","","","",""
"73019120","2","90040873","76170120","","11686","6363","3920","11686","6363","3920","","","",""
"73019121","2","90040860","76170121","","11686","19788","3120","11686","19788","3120","","","",""
"73019122","2","90048319","76170122","","11686","13363","3520","11686","13363","3520","","","",""
"73019123","2","90040870","76170123","","11686","6363","3920","11686","6363","3920","","","",""
"73019124","2","90040860","76170124","","11686","19788","3120","11686","19788","3120","","","",""
"73019125","2","90048319","76170125","","11686","13363","3520","11686","13363","3520","","","",""
"73019126","2","90040868","76170126","","11686","6363","3920","11686","6363","3920","","","",""
"73019127","2","90048318","76170127","","11686","19788","3120","11686","19788","3120","","","",""
"73019128","2","90048319","76170128","","11686","13363","3520","11686","13363","3520","","","",""
"73019129","2","90040871","76170129","","11686","6363","3920","11686","6363","3920","","","",""
"73019130","2","90048317","76170130","","11686","19788","3120","11686","19788","3120","","","",""
"73019131","2","90048318","76170131","","11686","13363","3520","11686","13363","3520","","","",""
"73019132","2","90048284","76170132","","11686","6363","3920","11686","6363","3920","","","",""
"73019133","2","90048317","76170133","","11686","19788","3120","11686","19788","3120","","","",""
"73019134","2","90048318","76170134","","11686","13363","3520","11686","13363","3520","","","",""
"73019135","2","90042142","76170135","","11686","6363","3920","11686","6363","3920","","","",""
"73019136","2","90048317","76170136","","11686","19788","3120","11686","19788","3120","","","",""
"73019137","2","90048318","76170137","","11686","13363","3520","11686","13363","3520","","","",""
"73019138","2","90048285","76170138","","11686","6363","3920","11686","6363","3920","","","",""
"73019139","2","90048317","76170139","","11686","19788","3120","11686","19788","3120","","","",""
"73019140","2","90048318","76170140","","11686","13363","3520","11686","13363","3520","","","",""
"73019141","2","90040862","76170141","","11686","6363","3920","11686","6363","3920","","","",""
"73019142","2","90048317","76170142","","11686","19788","3120","11686","19788","3120","","","",""
"73019143","2","90048318","76170143","","11686","13363","3520","11686","13363","3520","","","",""
"73019144","2","90040873","76170144","","11686","6363","3920","11686","6363","3920","","","",""
"73019145","2","90048317","76170145","","11686","19788","3120","11686","19788","3120","","","",""
"73019146","2","90048318","76170146","","11686","13363","3520","11686","13363","3520","","","",""
"73019147","2","90048288","76170147","","11686","6363","3920","11686","6363","3920","","","",""
"73019148","2","90048319","76170148","","11686","19788","3120","11686","19788","3120","","","",""
"73019149","2","90040860","76170149","","11686","13363","3520","11686","13363","3520","","","",""
"73019150","2","90048287","76170150","","11686","6363","3920","11686","6363","3920","","","",""
"73019151","2","90048319","76170151","","11686","19788","3120","11686","19788","3120","","","",""
"73019152","2","90040860","76170152","","11686","13363","3520","11686","13363","3520","","","",""
"73019153","2","90041113","76170153","","11686","6363","3920","11686","6363","3920","","","",""
"73019154","2","90048319","76170154","","11686","19788","3120","11686","19788","3120","","","",""
"73019155","2","90040860","76170155","","11686","13363","3520","11686","13363","3520","","","",""
"73019156","2","90048286","76170156","","11686","6363","3920","11686","6363","3920","","","",""
"73019157","2","90048319","76170157","","11686","19788","3120","11686","19788","3120","","","",""
"73019158","2","90040860","76170158","","11686","13363","3520","11686","13363","3520","","","",""
"73019159","2","90040869","76170159","","11686","6363","3920","11686","6363","3920","","","",""
"73019160","2","90048319","76170160","","11686","19788","3120","11686","19788","3120","","","",""
"73019161","2","90040860","76170161","","11686","13363","3520","11686","13363","3520","","","",""
"73019162","2","90040842","76170162","","11686","6363","3920","11686","6363","3920","","","",""
"73019163","2","90048960","76013001","","16190","22560","880","16170","23130","900","","","",""
"73019164","2","90048961","76013002","","2700","6210","1380","3400","6210","1300","","","",""
"73019165","2","90048962","76013003","","9170","9820","460","9080","9130","500","","","",""
"73019166","2","90048963","76013004","","5511","4227","630","5509","4909","600","","","",""
"73019167","2","90048964","76013005","","16190","22560","880","16170","23130","900","","","",""
"73019168","2","90048965","76013006","","2700","6210","1160","3400","6210","1300","","","",""
"73019169","2","90048966","76013007","","9170","9820","460","9080","9130","500","","","",""
"73019170","2","90048967","76013008","","5511","4227","410","5509","4909","600","","","",""
"73019171","2","90048968","76013009","","16190","22560","880","16170","23130","900","","","",""
"73019172","2","90048969","76013010","","2700","6210","1380","3400","6210","1300","","","",""
"73019173","2","90048970","76013011","","9170","9820","460","9080","9130","500","","","",""
"73019174","2","90048971","76013012","","5511","4227","630","5509","4909","600","","","",""
"73019175","2","90048972","76013013","","16190","22560","880","16170","23130","900","","","",""
