"AttributeId","PropertyID","PropertyMaxLimit","GoldCost","DiamondCost","MaterialID","MaterialCost","GoldSuccinctEffectChance","DiamondSuccinctEffectChance","GoldSuccinctAttUpChance","GoldPropertyChangeRange","DiamondSuccinctAttUpChance","DiamondPropertyChangeRange","Noticeld","MaterialShopID"
"43070252","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070253","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070254","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070255","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070256","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070257","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070258","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070259","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070260","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070261","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070262","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070263","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070264","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070265","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070266","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070267","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070268","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070269","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070270","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070271","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070272","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070273","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070274","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070275","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070276","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070277","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070278","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070279","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43070280","(8,9,11)","(560,50,90,1350,110,230,3380,280,560,8780,730,1460,23850,1990,3980,67500,5630,11250,198000,16500,33000,603000,50250,100500,1908000,159000,318000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","(100,100,100)","(-374,-1,1,374,-30,-1,1,30,-60,-1,1,60)","93000158","35011008"
"43080001","(5,6,9)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080002","(5,6,9)","(90,100,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080003","(5,6,9)","(90,100,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080004","(5,6,9)","(90,100,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080005","(5,6,9)","(90,100,50,200,250,110,510,610,280)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080006","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080007","(5,6,9)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080008","(5,6,9)","(90,100,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080009","(5,6,9)","(90,100,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080010","(5,6,9)","(90,100,50,200,250,110)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080011","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080012","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080013","(5,6,9)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080014","(5,6,9)","(90,100,50)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080015","(5,6,9)","(90,100,50,200,250,110)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080016","(5,6,9)","(90,100,50,200,250,110,510,610,280)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080017","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080018","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630,30000,36000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080019","(5,6,9)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080020","(5,6,9)","(90,100,50,200,250,110)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080021","(5,6,9)","(90,100,50,200,250,110,510,610,280)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080022","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080023","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080024","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630,30000,36000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080025","(5,6,9)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080026","(5,6,9)","(90,100,50,200,250,110,510,610,280","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080027","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080028","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080029","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630,30000,36000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080030","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630,30000,36000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080031","(5,6,9)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080032","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080033","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080034","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080035","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630,30000,36000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080036","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630,30000,36000,16500,91360,109640,50250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080037","(5,6,9)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080038","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080039","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080040","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630,30000,36000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080041","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630,30000,36000,16500,91360,109640,50250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080042","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630,30000,36000,16500,91360,109640,50250,289090,346910,159000)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000158","35011008"
"43080043","(5,6,9)","(0,0,0)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080044","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080045","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630,30000,36000,16500)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
"43080046","(5,6,9)","(90,100,50,200,250,110,510,610,280,1330,1600,730,3610,4340,1990,10230,12270,5630,30000,36000,16500,91360,109640,50250)","2000","20","31020001","1","(0,70,70,70)","(0,80,80,80)","(50,50,50)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","(100,100,100)","(-60,-1,1,60,-67,-1,1,67,-30,-1,1,30)","93000037","35011008"
