"AttributeId","UpgradeCost","RecoveryReward","DiamondRecoveryMoney","DiamondRecoveryCost"
"69024062","(26,42323)","(26,1308352)","(26,1635440)","(4,20280)"
"69024063","(26,42845)","(26,1342211)","(26,1677763)","(4,21140)"
"69024064","(26,43368)","(26,1376487)","(26,1720608)","(4,22024)"
"69024065","(26,43890)","(26,1411181)","(26,1763976)","(4,22932)"
"69024066","(26,44413)","(26,1446293)","(26,1807866)","(4,23864)"
"69024067","(26,44935)","(26,1481824)","(26,1852279)","(4,24821)"
"69024068","(26,45458)","(26,1517772)","(26,1897214)","(4,25803)"
"69024069","(26,45980)","(26,1554138)","(26,1942672)","(4,26809)"
"69024070","(26,46503)","(26,1590922)","(26,1988652)","(4,27842)"
"69024071","(26,47025)","(26,1628124)","(26,2035155)","(4,28900)"
"69024072","(26,47548)","(26,1665744)","(26,2082180)","(4,29984)"
"69024073","(26,48070)","(26,1703783)","(26,2129728)","(4,31094)"
"69024074","(26,48593)","(26,1742239)","(26,2177798)","(4,32232)"
"69024075","(26,49115)","(26,1781113)","(26,2226391)","(4,33396)"
"69024076","(26,49638)","(26,1820405)","(26,2275506)","(4,34588)"
"69024077","(26,50160)","(26,1860116)","(26,2325144)","(4,35808)"
"69024078","(26,50683)","(26,1900244)","(26,2375304)","(4,37055)"
"69024079","(26,51205)","(26,1940790)","(26,2425987)","(4,38331)"
"69024080","(26,51728)","(26,1981754)","(26,2477192)","(4,39636)"
"69024081","(26,52250)","(26,2023136)","(26,2528920)","(4,40969)"
"69024082","(26,52773)","(26,2064936)","(26,2581170)","(4,42332)"
"69024083","(26,53295)","(26,2107155)","(26,2633943)","(4,43724)"
"69024084","(26,53818)","(26,2149791)","(26,2687238)","(4,45146)"
"69024085","(26,54340)","(26,2192845)","(26,2741056)","(4,46598)"
"69024086","(26,54863)","(26,2236317)","(26,2795396)","(4,48081)"
"69024087","(26,55385)","(26,2280208)","(26,2850259)","(4,49595)"
"69024088","(26,55908)","(26,2324516)","(26,2905644)","(4,51140)"
"69024089","(26,56430)","(26,2369242)","(26,2961552)","(4,52716)"
"69024090","(26,56953)","(26,2414386)","(26,3017982)","(4,54324)"
"69024091","(26,57475)","(26,2459948)","(26,3074935)","(4,55964)"
"69024092","(26,57998)","(26,2505928)","(26,3132410)","(4,57637)"
"69024093","(26,58520)","(26,2552327)","(26,3190408)","(4,59342)"
"69024094","(26,59043)","(26,2599143)","(26,3248928)","(4,61080)"
"69024095","(26,59565)","(26,2646377)","(26,3307971)","(4,62852)"
"69024096","(26,60088)","(26,2694029)","(26,3367536)","(4,64657)"
"69024097","(26,60610)","(26,2742100)","(26,3427624)","(4,66496)"
"69024098","(26,61133)","(26,2790588)","(26,3488234)","(4,68370)"
"69024099","(26,61655)","(26,2839494)","(26,3549367)","(4,70278)"
"69024100","(26,61655)","(26,2888818)","(26,3611022)","(4,72221)"
"69024101","(26,61655)","(26,2938142)","(26,3672677)","(4,74209)"
"69024102","(26,61655)","(26,2987466)","(26,3734332)","(4,76234)"
"69024103","(26,61655)","(26,3036790)","(26,3795987)","(4,78296)"
"69024104","(26,61655)","(26,3086114)","(26,3857642)","(4,80395)"
"69024105","(26,61655)","(26,3135438)","(26,3919297)","(4,82532)"
"69024106","(26,61655)","(26,3184762)","(26,3980952)","(4,84707)"
"69024107","(26,61655)","(26,3234086)","(26,4042607)","(4,86921)"
"69024108","(26,61655)","(26,3283410)","(26,4104262)","(4,89174)"
"69024109","(26,61655)","(26,3332734)","(26,4165917)","(4,91466)"
"69024110","(26,61655)","(26,3382058)","(26,4227572)","(4,93797)"
"69024111","(26,61655)","(26,3431382)","(26,4289227)","(4,96168)"
"69024112","(26,61655)","(26,3480706)","(26,4350882)","(4,98579)"
"69024113","(26,61655)","(26,3530030)","(26,4412537)","(4,101031)"
"69024114","(26,61655)","(26,3579354)","(26,4474192)","(4,103524)"
"69024115","(26,61655)","(26,3628678)","(26,4535847)","(4,106058)"
"69024116","(26,61655)","(26,3678002)","(26,4597502)","(4,108633)"
"69024117","(26,61655)","(26,3727326)","(26,4659157)","(4,111250)"
"69024118","(26,61655)","(26,3776650)","(26,4720812)","(4,113909)"
"69024119","(26,61655)","(26,3825974)","(26,4782467)","(4,116611)"
"69024120","(26,61655)","(26,3875298)","(26,4844122)","(4,119355)"
"69024121","(26,61655)","(26,3924622)","(26,4905777)","(4,122143)"
"69024122","(26,61655)","(26,3973946)","(26,4967432)","(4,124974)"
"69024123","(26,61655)","(26,4023270)","(26,5029087)","(4,127849)"
"69024124","(26,61655)","(26,4072594)","(26,5090742)","(4,130768)"
"69024125","(26,61655)","(26,4121918)","(26,5152397)","(4,133732)"
"69024126","(26,61655)","(26,4171242)","(26,5214052)","(4,136740)"
"69024127","(26,61655)","(26,4220566)","(26,5275707)","(4,139794)"
"69024128","(26,61655)","(26,4269890)","(26,5337362)","(4,142893)"
"69024129","(26,61655)","(26,4319214)","(26,5399017)","(4,146038)"
"69024130","(26,61655)","(26,4368538)","(26,5460672)","(4,149229)"
"69024131","(26,61655)","(26,4417862)","(26,5522327)","(4,152467)"
"69024132","(26,61655)","(26,4467186)","(26,5583982)","(4,155752)"
"69024133","(26,61655)","(26,4516510)","(26,5645637)","(4,159084)"
"69024134","(26,61655)","(26,4565834)","(26,5707292)","(4,162463)"
"69024135","(26,61655)","(26,4615158)","(26,5768947)","(4,165890)"
"69024136","(26,61655)","(26,4664482)","(26,5830602)","(4,169365)"
"69024137","(26,61655)","(26,4713806)","(26,5892257)","(4,172889)"
"69024138","(26,61655)","(26,4763130)","(26,5953912)","(4,176462)"
"69024139","(26,61655)","(26,4812454)","(26,6015567)","(4,180084)"
"69024140","(26,61655)","(26,4861778)","(26,6077222)","(4,183755)"
"69024141","(26,61655)","(26,4911102)","(26,6138877)","(4,187476)"
"69024142","(26,61655)","(26,4960426)","(26,6200532)","(4,191247)"
"69024143","(26,61655)","(26,5009750)","(26,6262187)","(4,195069)"
"69024144","(26,61655)","(26,5059074)","(26,6323842)","(4,198942)"
"69024145","(26,61655)","(26,5108398)","(26,6385497)","(4,202866)"
"69024146","(26,61655)","(26,5157722)","(26,6447152)","(4,206842)"
"69024147","(26,61655)","(26,5207046)","(26,6508807)","(4,210869)"
"69024148","(26,61655)","(26,5256370)","(26,6570462)","(4,214949)"
"69024149","(26,61655)","(26,5305694)","(26,6632117)","(4,219081)"
"69024150","(26,61655)","(26,5355018)","(26,6693772)","(4,223266)"
"69024151","(26,61655)","(26,5404342)","(26,6755427)","(4,227504)"
"69024152","(26,61655)","(26,5453666)","(26,6817082)","(4,231796)"
"69024153","(26,61655)","(26,5502990)","(26,6878737)","(4,236142)"
"69024154","(26,61655)","(26,5552314)","(26,6940392)","(4,240542)"
"69024155","(26,61655)","(26,5601638)","(26,7002047)","(4,244996)"
"69024156","(26,61655)","(26,5650962)","(26,7063702)","(4,249505)"
"69024157","(26,61655)","(26,5700286)","(26,7125357)","(4,254070)"
"69024158","(26,61655)","(26,5749610)","(26,7187012)","(4,258690)"
"69024159","(26,61655)","(26,5798934)","(26,7248667)","(4,263366)"
"69024160","(26,61655)","(26,5848258)","(26,7310322)","(4,268098)"
"69024161","(26,61655)","(26,5897582)","(26,7371977)","(4,272887)"
"69024162","(26,61655)","(26,5946906)","(26,7433632)","(4,277733)"
"69024163","(26,61655)","(26,5996230)","(26,7495287)","(4,282636)"
"69024164","(26,61655)","(26,6045554)","(26,7556942)","(4,287596)"
"69024165","(26,61655)","(26,6094878)","(26,7618597)","(4,292614)"
"69024166","(26,61655)","(26,6144202)","(26,7680252)","(4,297691)"
"69024167","(26,61655)","(26,6193526)","(26,7741907)","(4,302826)"
"69024168","(26,61655)","(26,6242850)","(26,7803562)","(4,308020)"
"69024169","(26,61655)","(26,6292174)","(26,7865217)","(4,313273)"
"69024170","(26,61655)","(26,6341498)","(26,7926872)","(4,318586)"
"69024171","(26,61655)","(26,6390822)","(26,7988527)","(4,323959)"
"69024172","(26,61655)","(26,6440146)","(26,8050182)","(4,329392)"
"69024173","(26,61655)","(26,6489470)","(26,8111837)","(4,334885)"
"69024174","(26,61655)","(26,6538794)","(26,8173492)","(4,340439)"
"69024175","(26,61655)","(26,6588118)","(26,8235147)","(4,346055)"
"69024176","(26,61655)","(26,6637442)","(26,8296802)","(4,351732)"
"69024177","(26,61655)","(26,6686766)","(26,8358457)","(4,357471)"
"69024178","(26,61655)","(26,6736090)","(26,8420112)","(4,363272)"
"69024179","(26,61655)","(26,6785414)","(26,8481767)","(4,369136)"
"69024180","(26,61655)","(26,6834738)","(26,8543422)","(4,375063)"
"69024181","(26,61655)","(26,6884062)","(26,8605077)","(4,381053)"
"69024182","(26,61655)","(26,6933386)","(26,8666732)","(4,387107)"
"69024183","(26,61655)","(26,6982710)","(26,8728387)","(4,393224)"
"69024184","(26,61655)","(26,7032034)","(26,8790042)","(4,399406)"
"69024185","(26,61655)","(26,7081358)","(26,8851697)","(4,405652)"
"69024186","(26,61655)","(26,7130682)","(26,8913352)","(4,411963)"
"69024187","(26,61655)","(26,7180006)","(26,8975007)","(4,418339)"
"69024188","(26,61655)","(26,7229330)","(26,9036662)","(4,424781)"
"69024189","(26,61655)","(26,7278654)","(26,9098317)","(4,431289)"
"69024190","(26,61655)","(26,7327978)","(26,9159972)","(4,437863)"
"69024191","(26,61655)","(26,7377302)","(26,9221627)","(4,444504)"
"69024192","(26,61655)","(26,7426626)","(26,9283282)","(4,451212)"
"69024193","(26,61655)","(26,7475950)","(26,9344937)","(4,457987)"
"69024194","(26,61655)","(26,7525274)","(26,9406592)","(4,464829)"
"69024195","(26,61655)","(26,7574598)","(26,9468247)","(4,471739)"
"69024196","(26,61655)","(26,7623922)","(26,9529902)","(4,478717)"
"69024197","(26,61655)","(26,7673246)","(26,9591557)","(4,485764)"
"69024198","(26,61655)","(26,7722570)","(26,9653212)","(4,492880)"
"69024199","(26,61655)","(26,7771894)","(26,9714867)","(4,500065)"
"69024200","","(26,7821218)","(26,9776522)","(4,507320)"
"69025001","(26,13500)","(26,54000)","",""
"69025002","(26,14175)","(26,54000)","(26,67500)","(4,27)"
"69025003","(26,14850)","(26,65340)","(26,81675)","(4,50)"
"69025004","(26,15525)","(26,77220)","(26,96525)","(4,78)"
"69025005","(26,16200)","(26,89640)","(26,112050)","(4,113)"
"69025006","(26,16875)","(26,102600)","(26,128250)","(4,154)"
"69025007","(26,17550)","(26,116100)","(26,145125)","(4,204)"
"69025008","(26,18225)","(26,130140)","(26,162675)","(4,261)"
"69025009","(26,18900)","(26,144720)","(26,180900)","(4,326)"
"69025010","(26,19575)","(26,159840)","(26,199800)","(4,400)"
"69025011","(26,20250)","(26,175500)","(26,219375)","(4,483)"
"69025012","(26,20925)","(26,191700)","(26,239625)","(4,576)"
"69025013","(26,21600)","(26,208440)","(26,260550)","(4,678)"
"69025014","(26,22275)","(26,225720)","(26,282150)","(4,791)"
"69025015","(26,22950)","(26,243540)","(26,304425)","(4,914)"
"69025016","(26,23625)","(26,261900)","(26,327375)","(4,1048)"
"69025017","(26,24300)","(26,280800)","(26,351000)","(4,1194)"
"69025018","(26,24975)","(26,300240)","(26,375300)","(4,1352)"
"69025019","(26,25650)","(26,320220)","(26,400275)","(4,1522)"
"69025020","(26,26325)","(26,340740)","(26,425925)","(4,1704)"
"69025021","(26,27000)","(26,361800)","(26,452250)","(4,1900)"
"69025022","(26,27675)","(26,383400)","(26,479250)","(4,2109)"
"69025023","(26,28350)","(26,405540)","(26,506925)","(4,2332)"
"69025024","(26,29025)","(26,428220)","(26,535275)","(4,2570)"
"69025025","(26,29700)","(26,451440)","(26,564300)","(4,2822)"
"69025026","(26,30375)","(26,475200)","(26,594000)","(4,3089)"
"69025027","(26,31050)","(26,499500)","(26,624375)","(4,3372)"
"69025028","(26,31725)","(26,524340)","(26,655425)","(4,3671)"
"69025029","(26,32400)","(26,549720)","(26,687150)","(4,3986)"
"69025030","(26,33075)","(26,575640)","(26,719550)","(4,4318)"
"69025031","(26,33750)","(26,602100)","(26,752625)","(4,4667)"
"69025032","(26,34425)","(26,629100)","(26,786375)","(4,5033)"
"69025033","(26,35100)","(26,656640)","(26,820800)","(4,5418)"
"69025034","(26,35775)","(26,684720)","(26,855900)","(4,5821)"
"69025035","(26,36450)","(26,713340)","(26,891675)","(4,6242)"
"69025036","(26,37125)","(26,742500)","(26,928125)","(4,6683)"
"69025037","(26,37800)","(26,772200)","(26,965250)","(4,7143)"
"69025038","(26,38475)","(26,802440)","(26,1003050)","(4,7624)"
"69025039","(26,39150)","(26,833220)","(26,1041525)","(4,8124)"
"69025040","(26,39825)","(26,864540)","(26,1080675)","(4,8646)"
"69025041","(26,40500)","(26,896400)","(26,1120500)","(4,9189)"
"69025042","(26,41175)","(26,928800)","(26,1161000)","(4,9753)"
"69025043","(26,41850)","(26,961740)","(26,1202175)","(4,10339)"
"69025044","(26,42525)","(26,995220)","(26,1244025)","(4,10948)"
"69025045","(26,43200)","(26,1029240)","(26,1286550)","(4,11579)"
"69025046","(26,43875)","(26,1063800)","(26,1329750)","(4,12234)"
"69025047","(26,44550)","(26,1098900)","(26,1373625)","(4,12913)"
"69025048","(26,45225)","(26,1134540)","(26,1418175)","(4,13615)"
"69025049","(26,45900)","(26,1170720)","(26,1463400)","(4,14342)"
"69025050","(26,46575)","(26,1207440)","(26,1509300)","(4,15093)"
"69025051","(26,47250)","(26,1244700)","(26,1555875)","(4,15870)"
"69025052","(26,47925)","(26,1282500)","(26,1603125)","(4,16673)"
"69025053","(26,48600)","(26,1320840)","(26,1651050)","(4,17502)"
"69025054","(26,49275)","(26,1359720)","(26,1699650)","(4,18357)"
"69025055","(26,49950)","(26,1399140)","(26,1748925)","(4,19239)"
"69025056","(26,50625)","(26,1439100)","(26,1798875)","(4,20148)"
"69025057","(26,51300)","(26,1479600)","(26,1849500)","(4,21085)"
"69025058","(26,51975)","(26,1520640)","(26,1900800)","(4,22050)"
"69025059","(26,52650)","(26,1562220)","(26,1952775)","(4,23043)"
"69025060","(26,53325)","(26,1604340)","(26,2005425)","(4,24066)"
"69025061","(26,54000)","(26,1647000)","(26,2058750)","(4,25117)"
"69025062","(26,54675)","(26,1690200)","(26,2112750)","(4,26199)"
"69025063","(26,55350)","(26,1733940)","(26,2167425)","(4,27310)"
"69025064","(26,56025)","(26,1778220)","(26,2222775)","(4,28452)"
"69025065","(26,56700)","(26,1823040)","(26,2278800)","(4,29625)"
"69025066","(26,57375)","(26,1868400)","(26,2335500)","(4,30829)"
"69025067","(26,58050)","(26,1914300)","(26,2392875)","(4,32065)"
"69025068","(26,58725)","(26,1960740)","(26,2450925)","(4,33333)"
"69025069","(26,59400)","(26,2007720)","(26,2509650)","(4,34634)"
"69025070","(26,60075)","(26,2055240)","(26,2569050)","(4,35967)"
"69025071","(26,60750)","(26,2103300)","(26,2629125)","(4,37334)"
"69025072","(26,61425)","(26,2151900)","(26,2689875)","(4,38735)"
"69025073","(26,62100)","(26,2201040)","(26,2751300)","(4,40169)"
"69025074","(26,62775)","(26,2250720)","(26,2813400)","(4,41639)"
"69025075","(26,63450)","(26,2300940)","(26,2876175)","(4,43143)"
"69025076","(26,64125)","(26,2351700)","(26,2939625)","(4,44683)"
"69025077","(26,64800)","(26,2403000)","(26,3003750)","(4,46258)"
"69025078","(26,65475)","(26,2454840)","(26,3068550)","(4,47870)"
"69025079","(26,66150)","(26,2507220)","(26,3134025)","(4,49518)"
"69025080","(26,66825)","(26,2560140)","(26,3200175)","(4,51203)"
"69025081","(26,67500)","(26,2613600)","(26,3267000)","(4,52926)"
"69025082","(26,68175)","(26,2667600)","(26,3334500)","(4,54686)"
"69025083","(26,68850)","(26,2722140)","(26,3402675)","(4,56485)"
"69025084","(26,69525)","(26,2777220)","(26,3471525)","(4,58322)"
"69025085","(26,70200)","(26,2832840)","(26,3541050)","(4,60198)"
"69025086","(26,70875)","(26,2889000)","(26,3611250)","(4,62114)"
"69025087","(26,71550)","(26,2945700)","(26,3682125)","(4,64069)"
"69025088","(26,72225)","(26,3002940)","(26,3753675)","(4,66065)"
"69025089","(26,72900)","(26,3060720)","(26,3825900)","(4,68102)"
"69025090","(26,73575)","(26,3119040)","(26,3898800)","(4,70179)"
"69025091","(26,74250)","(26,3177900)","(26,3972375)","(4,72298)"
"69025092","(26,74925)","(26,3237300)","(26,4046625)","(4,74458)"
"69025093","(26,75600)","(26,3297240)","(26,4121550)","(4,76661)"
"69025094","(26,76275)","(26,3357720)","(26,4197150)","(4,78907)"
"69025095","(26,76950)","(26,3418740)","(26,4273425)","(4,81196)"
"69025096","(26,77625)","(26,3480300)","(26,4350375)","(4,83528)"
"69025097","(26,78300)","(26,3542400)","(26,4428000)","(4,85904)"
"69025098","(26,78975)","(26,3605040)","(26,4506300)","(4,88324)"
"69025099","(26,79650)","(26,3668220)","(26,4585275)","(4,90789)"
"69025100","(26,79650)","(26,3731940)","(26,4664925)","(4,93299)"
"69025101","(26,79650)","(26,3795660)","(26,4744575)","(4,95878)"
"69025102","(26,79650)","(26,3859380)","(26,4824225)","(4,98505)"
"69025103","(26,79650)","(26,3923100)","(26,4903875)","(4,101181)"
"69025104","(26,79650)","(26,3986820)","(26,4983525)","(4,103905)"
"69025105","(26,79650)","(26,4050540)","(26,5063175)","(4,106678)"
"69025106","(26,79650)","(26,4114260)","(26,5142825)","(4,109501)"
"69025107","(26,79650)","(26,4177980)","(26,5222475)","(4,112374)"
"69025108","(26,79650)","(26,4241700)","(26,5302125)","(4,115297)"
"69025109","(26,79650)","(26,4305420)","(26,5381775)","(4,118271)"
"69025110","(26,79650)","(26,4369140)","(26,5461425)","(4,121297)"
"69025111","(26,79650)","(26,4432860)","(26,5541075)","(4,124374)"
"69025112","(26,79650)","(26,4496580)","(26,5620725)","(4,127504)"
"69025113","(26,79650)","(26,4560300)","(26,5700375)","(4,130686)"
"69025114","(26,79650)","(26,4624020)","(26,5780025)","(4,133921)"
"69025115","(26,79650)","(26,4687740)","(26,5859675)","(4,137210)"
"69025116","(26,79650)","(26,4751460)","(26,5939325)","(4,140553)"
"69025117","(26,79650)","(26,4815180)","(26,6018975)","(4,143950)"
"69025118","(26,79650)","(26,4878900)","(26,6098625)","(4,147402)"
"69025119","(26,79650)","(26,4942620)","(26,6178275)","(4,150909)"
"69025120","(26,79650)","(26,5006340)","(26,6257925)","(4,154472)"
"69025121","(26,79650)","(26,5070060)","(26,6337575)","(4,158091)"
"69025122","(26,79650)","(26,5133780)","(26,6417225)","(4,161767)"
"69025123","(26,79650)","(26,5197500)","(26,6496875)","(4,165500)"
"69025124","(26,79650)","(26,5261220)","(26,6576525)","(4,169290)"
"69025125","(26,79650)","(26,5324940)","(26,6656175)","(4,173138)"
"69025126","(26,79650)","(26,5388660)","(26,6735825)","(4,177044)"
"69025127","(26,79650)","(26,5452380)","(26,6815475)","(4,181009)"
"69025128","(26,79650)","(26,5516100)","(26,6895125)","(4,185033)"
"69025129","(26,79650)","(26,5579820)","(26,6974775)","(4,189117)"
"69025130","(26,79650)","(26,5643540)","(26,7054425)","(4,193261)"
"69025131","(26,79650)","(26,5707260)","(26,7134075)","(4,197465)"
"69025132","(26,79650)","(26,5770980)","(26,7213725)","(4,201730)"
"69025133","(26,79650)","(26,5834700)","(26,7293375)","(4,206057)"
"69025134","(26,79650)","(26,5898420)","(26,7373025)","(4,210445)"
"69025135","(26,79650)","(26,5962140)","(26,7452675)","(4,214896)"
"69025136","(26,79650)","(26,6025860)","(26,7532325)","(4,219409)"
"69025137","(26,79650)","(26,6089580)","(26,7611975)","(4,223985)"
"69025138","(26,79650)","(26,6153300)","(26,7691625)","(4,228625)"
"69025139","(26,79650)","(26,6217020)","(26,7771275)","(4,233329)"
"69025140","(26,79650)","(26,6280740)","(26,7850925)","(4,238097)"
"69025141","(26,79650)","(26,6344460)","(26,7930575)","(4,242930)"
"69025142","(26,79650)","(26,6408180)","(26,8010225)","(4,247828)"
"69025143","(26,79650)","(26,6471900)","(26,8089875)","(4,252792)"
"69025144","(26,79650)","(26,6535620)","(26,8169525)","(4,257822)"
"69025145","(26,79650)","(26,6599340)","(26,8249175)","(4,262919)"
"69025146","(26,79650)","(26,6663060)","(26,8328825)","(4,268083)"
"69025147","(26,79650)","(26,6726780)","(26,8408475)","(4,273314)"
"69025148","(26,79650)","(26,6790500)","(26,8488125)","(4,278613)"
"69025149","(26,79650)","(26,6854220)","(26,8567775)","(4,283981)"
"69025150","(26,79650)","(26,6917940)","(26,8647425)","(4,289417)"
"69025151","(26,79650)","(26,6981660)","(26,8727075)","(4,294923)"
"69025152","(26,79650)","(26,7045380)","(26,8806725)","(4,300498)"
"69025153","(26,79650)","(26,7109100)","(26,8886375)","(4,306143)"
