"AttributeId","NextDialogId","FinnalStepId","LeftOrRight","DialogWordRes"
"17006165","17006166","17006167","1","90410945"
"17006166","17006167","17006167","0","90410946"
"17006167","0","17006167","1","90410947"
"17006168","17006169","17006170","1","90410948"
"17006169","17006170","17006170","0","90410949"
"17006170","0","17006170","1","90410950"
"17006171","17006172","17006174","1","90410951"
"17006172","17006173","17006174","1","90410952"
"17006173","17006174","17006174","0","90410953"
"17006174","0","17006174","1","90410954"
"17006175","17006176","17006177","1","90410955"
"17006176","17006177","17006177","0","90410956"
"17006177","17006178","17006179","0","90410957"
"17006178","17006179","17006179","0","90410958"
"17006179","0","17006179","0","90410959"
"17006180","0","17006180","0","90410960"
"17006181","17006182","17006182","1","90410961"
"17006182","0","17006182","0","90410962"
"17006183","0","17006183","1","90410963"
"17006184","17006185","17006187","0","90410964"
"17006185","17006186","17006187","1","90410965"
"17006186","17006187","17006187","0","90410966"
"17006187","0","17006187","0","90410967"
"17006188","17006189","17006193","0","90410968"
"17006189","17006190","17006193","1","90410969"
"17006190","17006191","17006193","1","90410970"
"17006191","17006192","17006193","1","90410971"
"17006192","17006193","17006193","1","90410972"
"17006193","0","17006193","1","90410973"
"17006194","17006195","17006196","0","90410974"
"17006195","17006196","17006196","1","90410975"
"17006196","0","17006196","0","90410976"
"17006197","0","17006197","0","90410977"
"17006198","0","17006198","0","90410978"
"17006199","17006200","17006200","0","90410979"
"17006200","0","17006200","0","90410980"
"17006201","0","17006201","0","90410981"
"17006202","17006203","17006204","0","90410982"
"17006203","17006204","17006204","1","90410983"
"17006204","0","17006204","0","90410984"
"17006205","0","17006205","0","90410985"
"17006206","17006207","17006207","0","90410986"
"17006207","0","17006207","0","90410987"
"17006208","17006209","17006210","1","90410988"
"17006209","17006210","17006210","0","90410989"
"17006210","0","17006210","0","90410990"
"17006211","17006212","17006213","0","90410991"
"17006212","17006213","17006213","1","90410992"
"17006213","0","17006213","0","90410993"
"17006214","17006215","17006217","0","90410994"
"17006215","17006216","17006217","0","90410995"
"17006216","17006217","17006217","0","90410996"
"17006217","0","17006217","0","90410997"
"17006218","0","17006218","0","90410998"
"17006219","17006220","17006220","0","90410999"
"17006220","0","17006220","0","90411000"
"17006221","0","17006221","0","90411001"
"17006222","17006223","17006223","0","90411002"
"17006223","0","17006223","0","90411003"
"17006224","0","17006224","0","90411004"
"17006225","17006226","17006226","0","90411005"
"17006226","0","17006226","0","90411006"
"17006227","0","17006227","1","90411007"
"17006228","17006229","17006230","0","90411008"
"17006229","17006230","17006230","0","90411009"
"17006230","0","17006230","0","90411010"
"17006231","0","17006231","1","90411011"
"17006232","17006233","17006233","0","90411012"
"17006233","0","17006233","0","90411013"
"17006234","17006235","17006238","1","90411014"
"17006235","17006236","17006238","1","90411015"
"17006236","17006237","17006238","0","90411016"
"17006237","17006238","17006238","1","90411017"
"17006238","0","17006238","0","90411018"
"17006239","17006240","17006243","0","90411019"
"17006240","17006241","17006243","0","90411020"
"17006241","17006242","17006243","0","90411021"
"17006242","17006243","17006243","0","90411022"
"17006243","0","17006243","0","90411023"
"17006244","17006245","17006247","0","90411024"
"17006245","17006246","17006247","0","90411025"
"17006246","17006247","17006247","0","90411026"
"17006247","0","17006247","0","90411027"
"17006248","17006249","17006250","1","90411028"
"17006249","17006250","17006250","0","90411029"
"17006250","0","17006250","0","90411030"
"17006251","0","17006251","0","90411031"
"17006252","0","17006252","1","90411032"
"17006253","0","17006253","0","90411033"
"17006254","17006255","17006255","1","90411034"
"17006255","0","17006255","0","90411035"
"17006256","0","17006256","0","90411036"
"17006257","0","17006257","0","90411037"
"17006258","17006259","17006259","0","90411038"
"17006259","0","17006259","0","90411039"
"17006260","17006261","17006261","0","90411040"
"17006261","0","17006261","0","90411041"
"17006262","0","17006262","0","90411042"
"17006263","0","17006263","0","90411043"
"17006264","17006265","17006266","0","90411044"
"17006265","17006266","17006266","0","90411045"
"17006266","0","17006266","0","90411046"
"17006267","17006268","17006270","1","90411047"
"17006268","17006269","17006270","0","90411048"
"17006269","17006270","17006270","1","90411049"
"17006270","0","17006270","0","90411050"
"17006271","17006272","17006273","1","90411051"
"17006272","17006273","17006273","0","90411052"
"17006273","0","17006273","1","90411053"
"17006274","17006275","17006277","1","90411054"
"17006275","17006276","17006277","0","90411055"
"17006276","17006277","17006277","0","90411056"
"17006277","0","17006277","0","90411057"
"17006278","17006279","17006281","1","90411058"
"17006279","17006280","17006281","0","90411059"
"17006280","17006281","17006281","0","90411060"
"17006281","0","17006281","0","90411061"
"17006282","0","17006282","1","90411062"
"17006283","17006284","17006285","0","90411063"
"17006284","17006285","17006285","0","90411064"
"17006285","0","17006285","0","90411065"
"17006286","0","17006286","0","90411066"
"17006287","17006288","17006290","1","90411067"
"17006288","17006289","17006290","0","90411068"
"17006289","17006290","17006290","0","90411069"
"17006290","0","17006290","1","90411070"
"17006291","17006292","17006295","0","90411071"
"17006292","17006293","17006295","1","90411072"
"17006293","17006294","17006295","0","90411073"
"17006294","17006295","17006295","1","90411074"
"17006295","0","17006295","0","90411075"
"17006296","17006297","17006298","1","90411076"
"17006297","17006298","17006298","0","90411077"
"17006298","0","17006298","0","90411078"
"17006299","17006300","17006302","0","90411079"
"17006300","17006301","17006302","0","90411080"
"17006301","17006302","17006302","0","90411081"
"17006302","0","17006302","0","90411082"
"17006303","17006304","17006304","0","90411083"
"17006304","0","17006304","0","90411084"
"17006305","17006306","17006308","1","90411085"
"17006306","17006307","17006308","0","90411086"
"17006307","17006308","17006308","0","90411087"
"17006308","0","17006308","0","90411088"
"17006309","17006310","17006311","0","90411089"
"17006310","17006311","17006311","1","90411090"
"17006311","0","17006311","0","90411091"
"17006312","0","17006312","0","90411092"
"17006313","0","17006313","0","90411093"
"17006314","0","17006314","0","90411094"
"17006315","17006316","17006316","0","90411095"
"17006316","0","17006316","0","90411096"
"17006317","17006318","17006326","0","90411097"
"17006318","17006319","17006326","0","90411098"
"17006319","17006320","17006326","1","90411099"
"17006320","17006321","17006326","0","90411100"
"17006321","17006322","17006326","1","90411101"
"17006322","17006323","17006326","1","90411102"
"17006323","17006324","17006326","1","90411103"
"17006324","17006325","17006326","0","90411104"
"17006325","17006326","17006326","1","90411105"
"17006326","0","17006326","0","90411106"
"17006327","17006328","17006333","1","90411107"
"17006328","17006329","17006333","0","90411108"
"17006329","17006330","17006333","0","90411109"
"17006330","17006331","17006333","1","90411110"
"17006331","17006332","17006333","0","90411111"
"17006332","17006333","17006333","1","90411112"
"17006333","0","17006333","0","90411113"
"17006334","17006335","17006336","0","90411114"
"17006335","17006336","17006336","0","90411115"
"17006336","0","17006336","0","90411116"
"17006337","17006338","17006339","0","90411117"
"17006338","17006339","17006339","0","90411118"
"17006339","0","17006339","1","90411119"
"17006340","0","17006340","0","90411120"
"17006341","0","17006341","0","90411121"
"17006342","0","17006342","0","90411122"
"17006343","17006344","17006346","0","90411123"
"17006344","17006345","17006346","1","90411124"
"17006345","17006346","17006346","0","90411125"
"17006346","0","17006346","1","90411126"
"17006347","17006348","17006350","1","90411127"
"17006348","17006349","17006350","0","90411128"
"17006349","17006350","17006350","1","90411129"
"17006350","0","17006350","0","90411130"
"17006351","17006352","17006355","1","90411131"
"17006352","17006353","17006355","0","90411132"
"17006353","17006354","17006355","0","90411133"
"17006354","17006355","17006355","1","90411134"
"17006355","0","17006355","0","90411135"
"17006356","17006357","17006360","1","90411136"
"17006357","17006358","17006360","0","90411137"
"17006358","17006359","17006360","1","90411138"
"17006359","17006360","17006360","0","90411139"
"17006360","0","17006360","0","90411140"
"17006361","17006362","17006362","0","90411141"
"17006362","0","17006362","0","90411142"
"17006363","0","17006363","0","90411143"
"17006364","17006365","17006365","0","90411144"
"17006365","0","17006365","0","90411145"
"17006366","0","17006366","0","90411146"
"17006367","17006368","17006370","0","90411147"
"17006368","17006369","17006370","0","90411148"
"17006369","17006370","17006370","0","90411149"
"17006370","0","17006370","1","90411150"
"17006371","17006372","17006372","0","90411151"
"17006372","0","17006372","0","90411152"
"17006373","0","17006373","0","90411153"
"17006374","17006375","17006375","0","90411154"
"17006375","0","17006375","0","90411155"
"17006376","0","17006376","0","90411156"
"17006377","17006378","17006379","0","90411157"
"17006378","17006379","17006379","0","90411158"
"17006379","0","17006379","1","90411159"
"17006380","0","17006380","0","90411160"
"17006381","17006382","17006382","0","90411161"
"17006382","0","17006382","0","90411162"
"17006383","0","17006383","0","90411163"
"17006384","0","17006384","0","90411164"
"17006385","17006386","17006387","0","90411165"
"17006386","17006387","17006387","1","90411166"
"17006387","0","17006387","1","90411167"
"17006388","17006389","17006392","1","90411168"
"17006389","17006390","17006392","0","90411169"
"17006390","17006391","17006392","1","90411170"
"17006391","17006392","17006392","1","90411171"
"17006392","0","17006392","0","90411172"
"17006393","17006394","17006399","0","90411173"
"17006394","17006395","17006399","1","90411174"
"17006395","17006396","17006399","0","90411175"
"17006396","17006397","17006399","1","90411176"
"17006397","17006398","17006399","0","90411177"
"17006398","17006399","17006399","0","90411178"
"17006399","0","17006399","0","90411179"
"17006400","17006401","17006405","1","90411180"
"17006401","17006402","17006405","0","90411181"
"17006402","17006403","17006405","1","90411182"
"17006403","17006404","17006405","0","90411183"
"17006404","17006405","17006405","1","90411184"
"17006405","0","17006405","0","90411185"
"17006406","0","17006406","0","90411186"
"17006407","17006408","17006410","0","90411187"
"17006408","17006409","17006410","1","90411188"
"17006409","17006410","17006410","0","90411189"
"17006410","0","17006410","1","90411190"
"17006411","17006412","17006412","0","90411191"
"17006412","0","17006412","0","90411192"
"17006413","0","17006413","0","90411193"
"17006414","17006415","17006421","0","90411194"
"17006415","17006416","17006421","1","90411195"
"17006416","17006417","17006421","0","90411196"
"17006417","17006418","17006421","1","90411197"
"17006418","17006419","17006421","0","90411198"
"17006419","17006420","17006421","0","90411199"
"17006420","17006421","17006421","1","90411200"
"17006421","0","17006421","0","90411201"
"17006422","17006423","17006424","1","90411202"
"17006423","17006424","17006424","1","90411203"
"17006424","0","17006424","0","90411204"
"17006425","17006426","17006430","1","90411205"
"17006426","17006427","17006430","0","90411206"
"17006427","17006428","17006430","0","90411207"
"17006428","17006429","17006430","1","90411208"
"17006429","17006430","17006430","1","90411209"
"17006430","0","17006430","0","90411210"
"17006431","17006432","17006435","1","90411211"
